username,cursornum,primary_id,cursor_id,x,y,rotated_angle,time
ogapy,20,0,12,0,0,0,0
ogapy,20,1,14,0,0,0.7853982,0
ogapy,20,2,10,0,0,1.047198,0
ogapy,20,3,11,0,0,1.308997,0
ogapy,20,4,15,0,0,1.570796,0
ogapy,20,5,4,0,0,1.832596,0
ogapy,20,6,2,0,0,2.094395,0
ogapy,20,7,13,0,0,2.356194,0
ogapy,20,8,19,0,0,2.617994,0
ogapy,20,9,0,0,0,2.879793,0
ogapy,20,10,6,0,0,3.141593,0
ogapy,20,11,7,0,0,3.403392,0
ogapy,20,12,16,0,0,3.665191,0
ogapy,20,13,18,0,0,3.926991,0
ogapy,20,14,17,0,0,4.18879,0
ogapy,20,15,9,0,0,4.45059,0
ogapy,20,16,5,0,0,4.712389,0
ogapy,20,17,3,0,0,4.974188,0
ogapy,20,18,1,0,0,5.235988,0
ogapy,20,19,8,0,0,5.497787,0
ogapy,20,0,12,3.802402,-4.498731,0,0
ogapy,20,1,14,-3.402096,-4.770975,0.7853982,0
ogapy,20,2,10,-3.371152,-1.01343,1.047198,0
ogapy,20,3,11,-4.194585,2.583542,1.308997,0
ogapy,20,4,15,-1.377625,4.944135,1.570796,0
ogapy,20,5,4,-3.747864,-2.492023,1.832596,0
ogapy,20,6,2,1.78837,-4.135375,2.094395,0
ogapy,20,7,13,-2.443936,-3.838664,2.356194,0
ogapy,20,8,19,-1.932168,3.866876,2.617994,0
ogapy,20,9,0,3.041698,-2.032146,2.879793,0
ogapy,20,10,6,-3.487154,0.3824739,3.141593,0
ogapy,20,11,7,-0.2079635,-1.767456,3.403392,0
ogapy,20,12,16,-4.374512,1.473622,3.665191,0
ogapy,20,13,18,0.4136605,-4.247244,3.926991,0
ogapy,20,14,17,-0.5929952,2.153731,4.18879,0
ogapy,20,15,9,-1.245179,1.893327,4.45059,0
ogapy,20,16,5,3.262042,-0.01108456,4.712389,0
ogapy,20,17,3,2.456168,4.727664,4.974188,0
ogapy,20,18,1,0.4980044,0.6669207,5.235988,0
ogapy,20,19,8,1.435125,3.903714,5.497787,0
ogapy,20,0,12,3.802402,-4.498731,0,0.01999664
ogapy,20,1,14,-3.402096,-4.770975,0.7853982,0.01999664
ogapy,20,2,10,-3.371152,-1.01343,1.047198,0.01999664
ogapy,20,3,11,-4.194585,2.583542,1.308997,0.01999664
ogapy,20,4,15,-1.377625,4.944135,1.570796,0.01999664
ogapy,20,5,4,-3.747864,-2.492023,1.832596,0.01999664
ogapy,20,6,2,1.78837,-4.135375,2.094395,0.01999664
ogapy,20,7,13,-2.443936,-3.838664,2.356194,0.01999664
ogapy,20,8,19,-1.932168,3.866876,2.617994,0.01999664
ogapy,20,9,0,3.041698,-2.032146,2.879793,0.01999664
ogapy,20,10,6,-3.487154,0.3824739,3.141593,0.01999664
ogapy,20,11,7,-0.2079635,-1.767456,3.403392,0.01999664
ogapy,20,12,16,-4.374512,1.473622,3.665191,0.01999664
ogapy,20,13,18,0.4136605,-4.247244,3.926991,0.01999664
ogapy,20,14,17,-0.5929952,2.153731,4.18879,0.01999664
ogapy,20,15,9,-1.245179,1.893327,4.45059,0.01999664
ogapy,20,16,5,3.262042,-0.01108456,4.712389,0.01999664
ogapy,20,17,3,2.456168,4.727664,4.974188,0.01999664
ogapy,20,18,1,0.4980044,0.6669207,5.235988,0.01999664
ogapy,20,19,8,1.435125,3.903714,5.497787,0.01999664
ogapy,20,0,12,3.802402,-4.498731,0,0.02391815
ogapy,20,1,14,-3.402096,-4.770975,0.7853982,0.02391815
ogapy,20,2,10,-3.371152,-1.01343,1.047198,0.02391815
ogapy,20,3,11,-4.194585,2.583542,1.308997,0.02391815
ogapy,20,4,15,-1.377625,4.944135,1.570796,0.02391815
ogapy,20,5,4,-3.747864,-2.492023,1.832596,0.02391815
ogapy,20,6,2,1.78837,-4.135375,2.094395,0.02391815
ogapy,20,7,13,-2.443936,-3.838664,2.356194,0.02391815
ogapy,20,8,19,-1.932168,3.866876,2.617994,0.02391815
ogapy,20,9,0,3.041698,-2.032146,2.879793,0.02391815
ogapy,20,10,6,-3.487154,0.3824739,3.141593,0.02391815
ogapy,20,11,7,-0.2079635,-1.767456,3.403392,0.02391815
ogapy,20,12,16,-4.374512,1.473622,3.665191,0.02391815
ogapy,20,13,18,0.4136605,-4.247244,3.926991,0.02391815
ogapy,20,14,17,-0.5929952,2.153731,4.18879,0.02391815
ogapy,20,15,9,-1.245179,1.893327,4.45059,0.02391815
ogapy,20,16,5,3.262042,-0.01108456,4.712389,0.02391815
ogapy,20,17,3,2.456168,4.727664,4.974188,0.02391815
ogapy,20,18,1,0.4980044,0.6669207,5.235988,0.02391815
ogapy,20,19,8,1.435125,3.903714,5.497787,0.02391815
ogapy,20,0,12,3.802402,-4.498731,0,0.02793121
ogapy,20,1,14,-3.402096,-4.770975,0.7853982,0.02793121
ogapy,20,2,10,-3.371152,-1.01343,1.047198,0.02793121
ogapy,20,3,11,-4.194585,2.583542,1.308997,0.02793121
ogapy,20,4,15,-1.377625,4.944135,1.570796,0.02793121
ogapy,20,5,4,-3.747864,-2.492023,1.832596,0.02793121
ogapy,20,6,2,1.78837,-4.135375,2.094395,0.02793121
ogapy,20,7,13,-2.443936,-3.838664,2.356194,0.02793121
ogapy,20,8,19,-1.932168,3.866876,2.617994,0.02793121
ogapy,20,9,0,3.041698,-2.032146,2.879793,0.02793121
ogapy,20,10,6,-3.487154,0.3824739,3.141593,0.02793121
ogapy,20,11,7,-0.2079635,-1.767456,3.403392,0.02793121
ogapy,20,12,16,-4.374512,1.473622,3.665191,0.02793121
ogapy,20,13,18,0.4136605,-4.247244,3.926991,0.02793121
ogapy,20,14,17,-0.5929952,2.153731,4.18879,0.02793121
ogapy,20,15,9,-1.245179,1.893327,4.45059,0.02793121
ogapy,20,16,5,3.262042,-0.01108456,4.712389,0.02793121
ogapy,20,17,3,2.456168,4.727664,4.974188,0.02793121
ogapy,20,18,1,0.4980044,0.6669207,5.235988,0.02793121
ogapy,20,19,8,1.435125,3.903714,5.497787,0.02793121
ogapy,20,0,12,3.802402,-4.498731,0,0.03181458
ogapy,20,1,14,-3.402096,-4.770975,0.7853982,0.03181458
ogapy,20,2,10,-3.371152,-1.01343,1.047198,0.03181458
ogapy,20,3,11,-4.194585,2.583542,1.308997,0.03181458
ogapy,20,4,15,-1.377625,4.944135,1.570796,0.03181458
ogapy,20,5,4,-3.747864,-2.492023,1.832596,0.03181458
ogapy,20,6,2,1.78837,-4.135375,2.094395,0.03181458
ogapy,20,7,13,-2.443936,-3.838664,2.356194,0.03181458
ogapy,20,8,19,-1.932168,3.866876,2.617994,0.03181458
ogapy,20,9,0,3.041698,-2.032146,2.879793,0.03181458
ogapy,20,10,6,-3.487154,0.3824739,3.141593,0.03181458
ogapy,20,11,7,-0.2079635,-1.767456,3.403392,0.03181458
ogapy,20,12,16,-4.374512,1.473622,3.665191,0.03181458
ogapy,20,13,18,0.4136605,-4.247244,3.926991,0.03181458
ogapy,20,14,17,-0.5929952,2.153731,4.18879,0.03181458
ogapy,20,15,9,-1.245179,1.893327,4.45059,0.03181458
ogapy,20,16,5,3.262042,-0.01108456,4.712389,0.03181458
ogapy,20,17,3,2.456168,4.727664,4.974188,0.03181458
ogapy,20,18,1,0.4980044,0.6669207,5.235988,0.03181458
ogapy,20,19,8,1.435125,3.903714,5.497787,0.03181458
ogapy,20,0,12,3.802402,-4.498731,0,0.04364777
ogapy,20,1,14,-3.402096,-4.770975,0.7853982,0.04364777
ogapy,20,2,10,-3.371152,-1.01343,1.047198,0.04364777
ogapy,20,3,11,-4.194585,2.583542,1.308997,0.04364777
ogapy,20,4,15,-1.377625,4.944135,1.570796,0.04364777
ogapy,20,5,4,-3.747864,-2.492023,1.832596,0.04364777
ogapy,20,6,2,1.78837,-4.135375,2.094395,0.04364777
ogapy,20,7,13,-2.443936,-3.838664,2.356194,0.04364777
ogapy,20,8,19,-1.932168,3.866876,2.617994,0.04364777
ogapy,20,9,0,3.041698,-2.032146,2.879793,0.04364777
ogapy,20,10,6,-3.487154,0.3824739,3.141593,0.04364777
ogapy,20,11,7,-0.2079635,-1.767456,3.403392,0.04364777
ogapy,20,12,16,-4.374512,1.473622,3.665191,0.04364777
ogapy,20,13,18,0.4136605,-4.247244,3.926991,0.04364777
ogapy,20,14,17,-0.5929952,2.153731,4.18879,0.04364777
ogapy,20,15,9,-1.245179,1.893327,4.45059,0.04364777
ogapy,20,16,5,3.262042,-0.01108456,4.712389,0.04364777
ogapy,20,17,3,2.456168,4.727664,4.974188,0.04364777
ogapy,20,18,1,0.4980044,0.6669207,5.235988,0.04364777
ogapy,20,19,8,1.435125,3.903714,5.497787,0.04364777
ogapy,20,0,12,3.802402,-4.498731,0,0.06414032
ogapy,20,1,14,-3.402096,-4.770975,0.7853982,0.06414032
ogapy,20,2,10,-3.371152,-1.01343,1.047198,0.06414032
ogapy,20,3,11,-4.194585,2.583542,1.308997,0.06414032
ogapy,20,4,15,-1.377625,4.944135,1.570796,0.06414032
ogapy,20,5,4,-3.747864,-2.492023,1.832596,0.06414032
ogapy,20,6,2,1.78837,-4.135375,2.094395,0.06414032
ogapy,20,7,13,-2.443936,-3.838664,2.356194,0.06414032
ogapy,20,8,19,-1.932168,3.866876,2.617994,0.06414032
ogapy,20,9,0,3.041698,-2.032146,2.879793,0.06414032
ogapy,20,10,6,-3.487154,0.3824739,3.141593,0.06414032
ogapy,20,11,7,-0.2079635,-1.767456,3.403392,0.06414032
ogapy,20,12,16,-4.374512,1.473622,3.665191,0.06414032
ogapy,20,13,18,0.4136605,-4.247244,3.926991,0.06414032
ogapy,20,14,17,-0.5929952,2.153731,4.18879,0.06414032
ogapy,20,15,9,-1.245179,1.893327,4.45059,0.06414032
ogapy,20,16,5,3.262042,-0.01108456,4.712389,0.06414032
ogapy,20,17,3,2.456168,4.727664,4.974188,0.06414032
ogapy,20,18,1,0.4980044,0.6669207,5.235988,0.06414032
ogapy,20,19,8,1.435125,3.903714,5.497787,0.06414032
ogapy,20,0,12,3.802402,-4.498731,0,0.07207489
ogapy,20,1,14,-3.402096,-4.770975,0.7853982,0.07207489
ogapy,20,2,10,-3.371152,-1.01343,1.047198,0.07207489
ogapy,20,3,11,-4.194585,2.583542,1.308997,0.07207489
ogapy,20,4,15,-1.377625,4.944135,1.570796,0.07207489
ogapy,20,5,4,-3.747864,-2.492023,1.832596,0.07207489
ogapy,20,6,2,1.78837,-4.135375,2.094395,0.07207489
ogapy,20,7,13,-2.443936,-3.838664,2.356194,0.07207489
ogapy,20,8,19,-1.932168,3.866876,2.617994,0.07207489
ogapy,20,9,0,3.041698,-2.032146,2.879793,0.07207489
ogapy,20,10,6,-3.487154,0.3824739,3.141593,0.07207489
ogapy,20,11,7,-0.2079635,-1.767456,3.403392,0.07207489
ogapy,20,12,16,-4.374512,1.473622,3.665191,0.07207489
ogapy,20,13,18,0.4136605,-4.247244,3.926991,0.07207489
ogapy,20,14,17,-0.5929952,2.153731,4.18879,0.07207489
ogapy,20,15,9,-1.245179,1.893327,4.45059,0.07207489
ogapy,20,16,5,3.262042,-0.01108456,4.712389,0.07207489
ogapy,20,17,3,2.456168,4.727664,4.974188,0.07207489
ogapy,20,18,1,0.4980044,0.6669207,5.235988,0.07207489
ogapy,20,19,8,1.435125,3.903714,5.497787,0.07207489
ogapy,20,0,12,3.802402,-4.498731,0,0.0764389
ogapy,20,1,14,-3.402096,-4.770975,0.7853982,0.0764389
ogapy,20,2,10,-3.371152,-1.01343,1.047198,0.0764389
ogapy,20,3,11,-4.194585,2.583542,1.308997,0.0764389
ogapy,20,4,15,-1.377625,4.944135,1.570796,0.0764389
ogapy,20,5,4,-3.747864,-2.492023,1.832596,0.0764389
ogapy,20,6,2,1.78837,-4.135375,2.094395,0.0764389
ogapy,20,7,13,-2.443936,-3.838664,2.356194,0.0764389
ogapy,20,8,19,-1.932168,3.866876,2.617994,0.0764389
ogapy,20,9,0,3.041698,-2.032146,2.879793,0.0764389
ogapy,20,10,6,-3.487154,0.3824739,3.141593,0.0764389
ogapy,20,11,7,-0.2079635,-1.767456,3.403392,0.0764389
ogapy,20,12,16,-4.374512,1.473622,3.665191,0.0764389
ogapy,20,13,18,0.4136605,-4.247244,3.926991,0.0764389
ogapy,20,14,17,-0.5929952,2.153731,4.18879,0.0764389
ogapy,20,15,9,-1.245179,1.893327,4.45059,0.0764389
ogapy,20,16,5,3.262042,-0.01108456,4.712389,0.0764389
ogapy,20,17,3,2.456168,4.727664,4.974188,0.0764389
ogapy,20,18,1,0.4980044,0.6669207,5.235988,0.0764389
ogapy,20,19,8,1.435125,3.903714,5.497787,0.0764389
ogapy,20,0,12,3.802402,-4.498731,0,0.08406067
ogapy,20,1,14,-3.402096,-4.770975,0.7853982,0.08406067
ogapy,20,2,10,-3.371152,-1.01343,1.047198,0.08406067
ogapy,20,3,11,-4.194585,2.583542,1.308997,0.08406067
ogapy,20,4,15,-1.377625,4.944135,1.570796,0.08406067
ogapy,20,5,4,-3.747864,-2.492023,1.832596,0.08406067
ogapy,20,6,2,1.78837,-4.135375,2.094395,0.08406067
ogapy,20,7,13,-2.443936,-3.838664,2.356194,0.08406067
ogapy,20,8,19,-1.932168,3.866876,2.617994,0.08406067
ogapy,20,9,0,3.041698,-2.032146,2.879793,0.08406067
ogapy,20,10,6,-3.487154,0.3824739,3.141593,0.08406067
ogapy,20,11,7,-0.2079635,-1.767456,3.403392,0.08406067
ogapy,20,12,16,-4.374512,1.473622,3.665191,0.08406067
ogapy,20,13,18,0.4136605,-4.247244,3.926991,0.08406067
ogapy,20,14,17,-0.5929952,2.153731,4.18879,0.08406067
ogapy,20,15,9,-1.245179,1.893327,4.45059,0.08406067
ogapy,20,16,5,3.262042,-0.01108456,4.712389,0.08406067
ogapy,20,17,3,2.456168,4.727664,4.974188,0.08406067
ogapy,20,18,1,0.4980044,0.6669207,5.235988,0.08406067
ogapy,20,19,8,1.435125,3.903714,5.497787,0.08406067
ogapy,20,0,12,3.802402,-4.498731,0,0.08779907
ogapy,20,1,14,-3.402096,-4.770975,0.7853982,0.08779907
ogapy,20,2,10,-3.371152,-1.01343,1.047198,0.08779907
ogapy,20,3,11,-4.194585,2.583542,1.308997,0.08779907
ogapy,20,4,15,-1.377625,4.944135,1.570796,0.08779907
ogapy,20,5,4,-3.747864,-2.492023,1.832596,0.08779907
