username,cursornum,primary_id,cursor_id,x,y,rotated_angle,time
ogapy,3,0,2,0,0,0,0
ogapy,3,1,0,0,0,0.7853982,0
ogapy,3,2,1,0,0,5.497787,0
ogapy,3,0,2,-44.88995,388.554,0,0
ogapy,3,1,0,-215.761,393.1144,0.7853982,0
ogapy,3,2,1,-303.8885,151.8501,5.497787,0
ogapy,3,0,2,-44.88995,388.554,0,0.02000427
ogapy,3,1,0,-215.761,393.1144,0.7853982,0.02000427
ogapy,3,2,1,-303.8885,151.8501,5.497787,0.02000427
ogapy,3,0,2,-44.88995,388.554,0,0.02342224
ogapy,3,1,0,-215.761,393.1144,0.7853982,0.02342224
ogapy,3,2,1,-303.8885,151.8501,5.497787,0.02342224
ogapy,3,0,2,-44.88995,388.554,0,0.03544617
ogapy,3,1,0,-215.761,393.1144,0.7853982,0.03544617
ogapy,3,2,1,-303.8885,151.8501,5.497787,0.03544617
ogapy,3,0,2,-44.88995,388.554,0,0.05174255
ogapy,3,1,0,-215.761,393.1144,0.7853982,0.05174255
ogapy,3,2,1,-303.8885,151.8501,5.497787,0.05174255
ogapy,3,0,2,-44.88995,388.554,0,0.06791687
ogapy,3,1,0,-215.761,393.1144,0.7853982,0.06791687
ogapy,3,2,1,-303.8885,151.8501,5.497787,0.06791687
ogapy,3,0,2,-44.88995,388.554,0,0.07948303
ogapy,3,1,0,-215.761,393.1144,0.7853982,0.07948303
ogapy,3,2,1,-303.8885,151.8501,5.497787,0.07948303
ogapy,3,0,2,-44.88995,388.554,0,0.0955658
ogapy,3,1,0,-215.761,393.1144,0.7853982,0.0955658
ogapy,3,2,1,-303.8885,151.8501,5.497787,0.0955658
ogapy,3,0,2,-44.88995,388.554,0,0.1105652
ogapy,3,1,0,-215.761,393.1144,0.7853982,0.1105652
ogapy,3,2,1,-303.8885,151.8501,5.497787,0.1105652
ogapy,3,0,2,-44.88995,388.554,0,0.1235504
ogapy,3,1,0,-215.761,393.1144,0.7853982,0.1235504
ogapy,3,2,1,-303.8885,151.8501,5.497787,0.1235504
ogapy,3,0,2,-44.88995,388.554,0,0.1397705
ogapy,3,1,0,-215.761,393.1144,0.7853982,0.1397705
ogapy,3,2,1,-303.8885,151.8501,5.497787,0.1397705
ogapy,3,0,2,-44.88995,388.554,0,0.155899
ogapy,3,1,0,-215.761,393.1144,0.7853982,0.155899
ogapy,3,2,1,-303.8885,151.8501,5.497787,0.155899
ogapy,3,0,2,-44.88995,388.554,0,0.1675568
ogapy,3,1,0,-215.761,393.1144,0.7853982,0.1675568
ogapy,3,2,1,-303.8885,151.8501,5.497787,0.1675568
ogapy,3,0,2,-44.88995,388.554,0,0.1836853
ogapy,3,1,0,-215.761,393.1144,0.7853982,0.1836853
ogapy,3,2,1,-303.8885,151.8501,5.497787,0.1836853
ogapy,3,0,2,-44.88995,388.554,0,0.1965027
ogapy,3,1,0,-215.761,393.1144,0.7853982,0.1965027
ogapy,3,2,1,-303.8885,151.8501,5.497787,0.1965027
ogapy,3,0,2,-44.88995,388.554,0,0.2115479
ogapy,3,1,0,-215.761,393.1144,0.7853982,0.2115479
ogapy,3,2,1,-303.8885,151.8501,5.497787,0.2115479
ogapy,3,0,2,-44.88995,388.554,0,0.2275848
ogapy,3,1,0,-215.761,393.1144,0.7853982,0.2275848
ogapy,3,2,1,-303.8885,151.8501,5.497787,0.2275848
ogapy,3,0,2,-44.88995,388.554,0,0.2396545
ogapy,3,1,0,-215.761,393.1144,0.7853982,0.2396545
ogapy,3,2,1,-303.8885,151.8501,5.497787,0.2396545
ogapy,3,0,2,-44.88995,388.554,0,0.2557068
ogapy,3,1,0,-215.761,393.1144,0.7853982,0.2557068
ogapy,3,2,1,-303.8885,151.8501,5.497787,0.2557068
ogapy,3,0,2,-44.88995,388.554,0,0.2717133
ogapy,3,1,0,-215.761,393.1144,0.7853982,0.2717133
ogapy,3,2,1,-303.8885,151.8501,5.497787,0.2717133
ogapy,3,0,2,-44.88995,388.554,0,0.2834625
ogapy,3,1,0,-215.761,393.1144,0.7853982,0.2834625
ogapy,3,2,1,-303.8885,151.8501,5.497787,0.2834625
ogapy,3,0,2,-44.88995,388.554,0,0.2996216
ogapy,3,1,0,-215.761,393.1144,0.7853982,0.2996216
ogapy,3,2,1,-303.8885,151.8501,5.497787,0.2996216
