username,cursornum,primary_id,cursor_id,x,y,rotated_angle,time
ogapy,20,0,11,0,0,0,0
ogapy,20,1,17,0,0,0.7853982,0
ogapy,20,2,13,0,0,1.047198,0
ogapy,20,3,1,0,0,1.308997,0
ogapy,20,4,6,0,0,1.570796,0
ogapy,20,5,8,0,0,1.832596,0
ogapy,20,6,5,0,0,2.094395,0
ogapy,20,7,4,0,0,2.356194,0
ogapy,20,8,10,0,0,2.617994,0
ogapy,20,9,16,0,0,2.879793,0
ogapy,20,10,9,0,0,3.141593,0
ogapy,20,11,19,0,0,3.403392,0
ogapy,20,12,0,0,0,3.665191,0
ogapy,20,13,14,0,0,3.926991,0
ogapy,20,14,2,0,0,4.18879,0
ogapy,20,15,15,0,0,4.45059,0
ogapy,20,16,3,0,0,4.712389,0
ogapy,20,17,18,0,0,4.974188,0
ogapy,20,18,12,0,0,5.235988,0
ogapy,20,19,7,0,0,5.497787,0
ogapy,20,0,11,-4.031796,4.580585,0,0
ogapy,20,1,17,0.7571177,-4.922605,0.7853982,0
ogapy,20,2,13,1.856847,2.170477,1.047198,0
ogapy,20,3,1,2.877073,3.064477,1.308997,0
ogapy,20,4,6,-0.2341537,-3.28808,1.570796,0
ogapy,20,5,8,1.796675,-0.7010002,1.832596,0
ogapy,20,6,5,-0.2350922,-2.25086,2.094395,0
ogapy,20,7,4,3.310207,0.9282212,2.356194,0
ogapy,20,8,10,1.870401,-4.771699,2.617994,0
ogapy,20,9,16,0.3630476,4.082781,2.879793,0
ogapy,20,10,9,4.850322,-2.829765,3.141593,0
ogapy,20,11,19,-2.80781,2.930676,3.403392,0
ogapy,20,12,0,-2.373416,-0.1483207,3.665191,0
ogapy,20,13,14,-0.6935568,4.224535,3.926991,0
ogapy,20,14,2,-1.67033,-3.463534,4.18879,0
ogapy,20,15,15,-1.155699,-4.14838,4.45059,0
ogapy,20,16,3,2.574596,-3.545581,4.712389,0
ogapy,20,17,18,0.362051,-1.105726,4.974188,0
ogapy,20,18,12,2.230248,-1.730006,5.235988,0
ogapy,20,19,7,-4.355217,3.200365,5.497787,0
ogapy,20,0,11,-4.031796,4.580585,0,0.02000046
ogapy,20,1,17,0.7571177,-4.922605,0.7853982,0.02000046
ogapy,20,2,13,1.856847,2.170477,1.047198,0.02000046
ogapy,20,3,1,2.877073,3.064477,1.308997,0.02000046
ogapy,20,4,6,-0.2341537,-3.28808,1.570796,0.02000046
ogapy,20,5,8,1.796675,-0.7010002,1.832596,0.02000046
ogapy,20,6,5,-0.2350922,-2.25086,2.094395,0.02000046
ogapy,20,7,4,3.310207,0.9282212,2.356194,0.02000046
ogapy,20,8,10,1.870401,-4.771699,2.617994,0.02000046
ogapy,20,9,16,0.3630476,4.082781,2.879793,0.02000046
ogapy,20,10,9,4.850322,-2.829765,3.141593,0.02000046
ogapy,20,11,19,-2.80781,2.930676,3.403392,0.02000046
ogapy,20,12,0,-2.373416,-0.1483207,3.665191,0.02000046
ogapy,20,13,14,-0.6935568,4.224535,3.926991,0.02000046
ogapy,20,14,2,-1.67033,-3.463534,4.18879,0.02000046
ogapy,20,15,15,-1.155699,-4.14838,4.45059,0.02000046
ogapy,20,16,3,2.574596,-3.545581,4.712389,0.02000046
ogapy,20,17,18,0.362051,-1.105726,4.974188,0.02000046
ogapy,20,18,12,2.230248,-1.730006,5.235988,0.02000046
ogapy,20,19,7,-4.355217,3.200365,5.497787,0.02000046
ogapy,20,0,11,-4.031796,4.580585,0,0.02417755
ogapy,20,1,17,0.7571177,-4.922605,0.7853982,0.02417755
ogapy,20,2,13,1.856847,2.170477,1.047198,0.02417755
ogapy,20,3,1,2.877073,3.064477,1.308997,0.02417755
ogapy,20,4,6,-0.2341537,-3.28808,1.570796,0.02417755
ogapy,20,5,8,1.796675,-0.7010002,1.832596,0.02417755
ogapy,20,6,5,-0.2350922,-2.25086,2.094395,0.02417755
ogapy,20,7,4,3.310207,0.9282212,2.356194,0.02417755
ogapy,20,8,10,1.870401,-4.771699,2.617994,0.02417755
ogapy,20,9,16,0.3630476,4.082781,2.879793,0.02417755
ogapy,20,10,9,4.850322,-2.829765,3.141593,0.02417755
ogapy,20,11,19,-2.80781,2.930676,3.403392,0.02417755
ogapy,20,12,0,-2.373416,-0.1483207,3.665191,0.02417755
ogapy,20,13,14,-0.6935568,4.224535,3.926991,0.02417755
ogapy,20,14,2,-1.67033,-3.463534,4.18879,0.02417755
ogapy,20,15,15,-1.155699,-4.14838,4.45059,0.02417755
ogapy,20,16,3,2.574596,-3.545581,4.712389,0.02417755
ogapy,20,17,18,0.362051,-1.105726,4.974188,0.02417755
ogapy,20,18,12,2.230248,-1.730006,5.235988,0.02417755
ogapy,20,19,7,-4.355217,3.200365,5.497787,0.02417755
ogapy,20,0,11,-4.031796,4.580585,0,0.02820206
