username,cursornum,primary_id,cursor_id,x,y,rotated_angle,time
ogapy,10,0,6,0,0,0,0
ogapy,10,1,1,0,0,0.7853982,0
ogapy,10,2,0,0,0,1.374447,0
ogapy,10,3,4,0,0,1.963495,0
ogapy,10,4,2,0,0,2.552544,0
ogapy,10,5,9,0,0,3.141593,0
ogapy,10,6,5,0,0,3.730641,0
ogapy,10,7,3,0,0,4.31969,0
ogapy,10,8,8,0,0,4.908739,0
ogapy,10,9,7,0,0,5.497787,0
ogapy,10,0,6,448.3624,-330.5813,0,0
ogapy,10,1,1,-5.868835,-148.7688,0.7853982,0
ogapy,10,2,0,153.6799,-352.746,1.374447,0
ogapy,10,3,4,234.3717,372.5229,1.963495,0
ogapy,10,4,2,-338.2457,326.5455,2.552544,0
ogapy,10,5,9,-312.0517,-454.7388,3.141593,0
ogapy,10,6,5,254.41,96.98109,3.730641,0
ogapy,10,7,3,381.6908,375.1346,4.31969,0
ogapy,10,8,8,407.8856,487.8777,4.908739,0
ogapy,10,9,7,378.3912,325.1684,5.497787,0
ogapy,10,0,6,448.3624,-330.5813,0,0.02000427
ogapy,10,1,1,-5.868835,-148.7688,0.7853982,0.02000427
ogapy,10,2,0,153.6799,-352.746,1.374447,0.02000427
ogapy,10,3,4,234.3717,372.5229,1.963495,0.02000427
ogapy,10,4,2,-338.2457,326.5455,2.552544,0.02000427
ogapy,10,5,9,-312.0517,-454.7388,3.141593,0.02000427
ogapy,10,6,5,254.41,96.98109,3.730641,0.02000427
ogapy,10,7,3,381.6908,375.1346,4.31969,0.02000427
ogapy,10,8,8,407.8856,487.8777,4.908739,0.02000427
ogapy,10,9,7,378.3912,325.1684,5.497787,0.02000427
ogapy,10,0,6,448.3624,-330.5813,0,0.02380371
ogapy,10,1,1,-5.868835,-148.7688,0.7853982,0.02380371
ogapy,10,2,0,153.6799,-352.746,1.374447,0.02380371
ogapy,10,3,4,234.3717,372.5229,1.963495,0.02380371
ogapy,10,4,2,-338.2457,326.5455,2.552544,0.02380371
ogapy,10,5,9,-312.0517,-454.7388,3.141593,0.02380371
ogapy,10,6,5,254.41,96.98109,3.730641,0.02380371
ogapy,10,7,3,381.6908,375.1346,4.31969,0.02380371
ogapy,10,8,8,407.8856,487.8777,4.908739,0.02380371
ogapy,10,9,7,378.3912,325.1684,5.497787,0.02380371
ogapy,10,0,6,448.3624,-330.5813,0,0.03186035
ogapy,10,1,1,-5.868835,-148.7688,0.7853982,0.03186035
ogapy,10,2,0,153.6799,-352.746,1.374447,0.03186035
ogapy,10,3,4,234.3717,372.5229,1.963495,0.03186035
ogapy,10,4,2,-338.2457,326.5455,2.552544,0.03186035
