username,cursornum,primary_id,cursor_id,x,y,rotated_angle,diameter,window_size,delay,speed_rate,time
f,10,0,0,0,0,0,20,1080,0,1,0
f,10,1,5,0,0,0.7853982,20,1080,0,1,0
f,10,2,9,0,0,1.374447,20,1080,0,1,0
f,10,3,2,0,0,1.963495,20,1080,0,1,0
f,10,4,6,0,0,2.552544,20,1080,0,1,0
f,10,5,3,0,0,3.141593,20,1080,0,1,0
f,10,6,8,0,0,3.730641,20,1080,0,1,0
f,10,7,4,0,0,4.31969,20,1080,0,1,0
f,10,8,7,0,0,4.908739,20,1080,0,1,0
f,10,9,1,0,0,5.497787,20,1080,0,1,0
f,10,0,0,-132.5597,-421.0979,0,20,1080,0,1,0
f,10,1,5,76.66896,-158.2562,0.7853982,20,1080,0,1,0
f,10,2,9,175.3111,530.0629,1.374447,20,1080,0,1,0
f,10,3,2,512.3011,-402.237,1.963495,20,1080,0,1,0
f,10,4,6,-333.4525,216.5838,2.552544,20,1080,0,1,0
f,10,5,3,236.7749,20.60535,3.141593,20,1080,0,1,0
f,10,6,8,-57.0822,-152.2775,3.730641,20,1080,0,1,0
f,10,7,4,419.3362,-211.1169,4.31969,20,1080,0,1,0
f,10,8,7,-433.2526,515.7783,4.908739,20,1080,0,1,0
f,10,9,1,34.88432,128.8842,5.497787,20,1080,0,1,0
f,10,0,0,-132.5597,-421.0979,0,20,1080,0,1,0.02000046
f,10,1,5,76.66896,-158.2562,0.7853982,20,1080,0,1,0.02000046
f,10,2,9,175.3111,530.0629,1.374447,20,1080,0,1,0.02000046
f,10,3,2,512.3011,-402.237,1.963495,20,1080,0,1,0.02000046
f,10,4,6,-333.4525,216.5838,2.552544,20,1080,0,1,0.02000046
f,10,5,3,236.7749,20.60535,3.141593,20,1080,0,1,0.02000046
f,10,6,8,-57.0822,-152.2775,3.730641,20,1080,0,1,0.02000046
f,10,7,4,419.3362,-211.1169,4.31969,20,1080,0,1,0.02000046
f,10,8,7,-433.2526,515.7783,4.908739,20,1080,0,1,0.02000046
