username,cursornum,primary_id,cursor_id,x,y,rotated_angle,diameter,window_size,delay,speed_rate,time
oo,10,0,2,0,0,0,10,1080,1000,2,0
oo,10,1,5,0,0,0.7853982,10,1080,1000,2,0
oo,10,2,4,0,0,1.374447,10,1080,1000,2,0
oo,10,3,3,0,0,1.963495,10,1080,1000,2,0
oo,10,4,8,0,0,2.552544,10,1080,1000,2,0
oo,10,5,1,0,0,3.141593,10,1080,1000,2,0
oo,10,6,7,0,0,3.730641,10,1080,1000,2,0
oo,10,7,0,0,0,4.31969,10,1080,1000,2,0
oo,10,8,6,0,0,4.908739,10,1080,1000,2,0
oo,10,9,9,0,0,5.497787,10,1080,1000,2,0
oo,10,0,2,-250.5527,-399.3207,0,10,1080,1000,2,0
oo,10,1,5,-220.507,395.8149,0.7853982,10,1080,1000,2,0
oo,10,2,4,259.3944,-367.5783,1.374447,10,1080,1000,2,0
oo,10,3,3,318.8474,379.9577,1.963495,10,1080,1000,2,0
oo,10,4,8,-416.2214,25.86243,2.552544,10,1080,1000,2,0
oo,10,5,1,277.6705,-132.574,3.141593,10,1080,1000,2,0
oo,10,6,7,130.3487,369.2593,3.730641,10,1080,1000,2,0
oo,10,7,0,-220.4995,99.09021,4.31969,10,1080,1000,2,0
oo,10,8,6,182.202,-241.4993,4.908739,10,1080,1000,2,0
oo,10,9,9,438.0801,-133.5885,5.497787,10,1080,1000,2,0
oo,10,0,2,-250.5527,-399.3207,0,10,1080,1000,2,0.02000427
oo,10,1,5,-220.507,395.8149,0.7853982,10,1080,1000,2,0.02000427
oo,10,2,4,259.3944,-367.5783,1.374447,10,1080,1000,2,0.02000427
oo,10,3,3,318.8474,379.9577,1.963495,10,1080,1000,2,0.02000427
oo,10,4,8,-416.2214,25.86243,2.552544,10,1080,1000,2,0.02000427
oo,10,5,1,277.6705,-132.574,3.141593,10,1080,1000,2,0.02000427
oo,10,6,7,130.3487,369.2593,3.730641,10,1080,1000,2,0.02000427
oo,10,7,0,-220.4995,99.09021,4.31969,10,1080,1000,2,0.02000427
oo,10,8,6,182.202,-241.4993,4.908739,10,1080,1000,2,0.02000427
oo,10,9,9,438.0801,-133.5885,5.497787,10,1080,1000,2,0.02000427
oo,10,0,2,-250.5527,-399.3207,0,10,1080,1000,2,0.02735138
oo,10,1,5,-220.507,395.8149,0.7853982,10,1080,1000,2,0.02735138
oo,10,2,4,259.3944,-367.5783,1.374447,10,1080,1000,2,0.02735138
oo,10,3,3,318.8474,379.9577,1.963495,10,1080,1000,2,0.02735138
oo,10,4,8,-416.2214,25.86243,2.552544,10,1080,1000,2,0.02735138
oo,10,5,1,277.6705,-132.574,3.141593,10,1080,1000,2,0.02735138
oo,10,6,7,130.3487,369.2593,3.730641,10,1080,1000,2,0.02735138
