username,cursornum,primary_id,cursor_id,x,y,rotated_angle,diameter,window_size,delay,speed_rate,time
oo,10,0,3,0,0,0,10,1080,1000,2,0
oo,10,1,5,0,0,0.7853982,10,1080,1000,2,0
oo,10,2,4,0,0,1.374447,10,1080,1000,2,0
oo,10,3,9,0,0,1.963495,10,1080,1000,2,0
oo,10,4,1,0,0,2.552544,10,1080,1000,2,0
oo,10,5,7,0,0,3.141593,10,1080,1000,2,0
oo,10,6,8,0,0,3.730641,10,1080,1000,2,0
oo,10,7,0,0,0,4.31969,10,1080,1000,2,0
oo,10,8,2,0,0,4.908739,10,1080,1000,2,0
oo,10,9,6,0,0,5.497787,10,1080,1000,2,0
oo,10,0,3,-2.026001,-284.9455,0,10,1080,1000,2,0
oo,10,1,5,528.5864,-395.8417,0.7853982,10,1080,1000,2,0
oo,10,2,4,192.4217,-532.0297,1.374447,10,1080,1000,2,0
oo,10,3,9,-416.7404,-157.4494,1.963495,10,1080,1000,2,0
oo,10,4,1,34.64781,-190.0425,2.552544,10,1080,1000,2,0
oo,10,5,7,-97.16365,272.841,3.141593,10,1080,1000,2,0
oo,10,6,8,-79.04498,-371.2903,3.730641,10,1080,1000,2,0
oo,10,7,0,-284.8035,61.097,4.31969,10,1080,1000,2,0
oo,10,8,2,-467.9317,410.8848,4.908739,10,1080,1000,2,0
oo,10,9,6,-428.8601,425.0825,5.497787,10,1080,1000,2,0
oo,10,0,3,-2.026001,-284.9455,0,10,1080,1000,2,0.01998901
oo,10,1,5,528.5864,-395.8417,0.7853982,10,1080,1000,2,0.01998901
oo,10,2,4,192.4217,-532.0297,1.374447,10,1080,1000,2,0.01998901
oo,10,3,9,-416.7404,-157.4494,1.963495,10,1080,1000,2,0.01998901
oo,10,4,1,34.64781,-190.0425,2.552544,10,1080,1000,2,0.01998901
oo,10,5,7,-97.16365,272.841,3.141593,10,1080,1000,2,0.01998901
oo,10,6,8,-79.04498,-371.2903,3.730641,10,1080,1000,2,0.01998901
oo,10,7,0,-284.8035,61.097,4.31969,10,1080,1000,2,0.01998901
oo,10,8,2,-467.9317,410.8848,4.908739,10,1080,1000,2,0.01998901
oo,10,9,6,-428.8601,425.0825,5.497787,10,1080,1000,2,0.01998901
oo,10,0,3,-2.026001,-284.9455,0,10,1080,1000,2,0.02825928
oo,10,1,5,528.5864,-395.8417,0.7853982,10,1080,1000,2,0.02825928
oo,10,2,4,192.4217,-532.0297,1.374447,10,1080,1000,2,0.02825928
oo,10,3,9,-416.7404,-157.4494,1.963495,10,1080,1000,2,0.02825928
oo,10,4,1,34.64781,-190.0425,2.552544,10,1080,1000,2,0.02825928
oo,10,5,7,-97.16365,272.841,3.141593,10,1080,1000,2,0.02825928
oo,10,6,8,-79.04498,-371.2903,3.730641,10,1080,1000,2,0.02825928
oo,10,7,0,-284.8035,61.097,4.31969,10,1080,1000,2,0.02825928
oo,10,8,2,-467.9317,410.8848,4.908739,10,1080,1000,2,0.02825928
oo,10,9,6,-428.8601,425.0825,5.497787,10,1080,1000,2,0.02825928
oo,10,0,3,-2.026001,-284.9455,0,10,1080,1000,2,0.03610229
oo,10,1,5,528.5864,-395.8417,0.7853982,10,1080,1000,2,0.03610229
oo,10,2,4,192.4217,-532.0297,1.374447,10,1080,1000,2,0.03610229
oo,10,3,9,-416.7404,-157.4494,1.963495,10,1080,1000,2,0.03610229
oo,10,4,1,34.64781,-190.0425,2.552544,10,1080,1000,2,0.03610229
oo,10,5,7,-97.16365,272.841,3.141593,10,1080,1000,2,0.03610229
oo,10,6,8,-79.04498,-371.2903,3.730641,10,1080,1000,2,0.03610229
oo,10,7,0,-284.8035,61.097,4.31969,10,1080,1000,2,0.03610229
oo,10,8,2,-467.9317,410.8848,4.908739,10,1080,1000,2,0.03610229
oo,10,9,6,-428.8601,425.0825,5.497787,10,1080,1000,2,0.03610229
oo,10,0,3,-2.026001,-284.9455,0,10,1080,1000,2,0.03948975
oo,10,1,5,528.5864,-395.8417,0.7853982,10,1080,1000,2,0.03948975
oo,10,2,4,192.4217,-532.0297,1.374447,10,1080,1000,2,0.03948975
oo,10,3,9,-416.7404,-157.4494,1.963495,10,1080,1000,2,0.03948975
oo,10,4,1,34.64781,-190.0425,2.552544,10,1080,1000,2,0.03948975
oo,10,5,7,-97.16365,272.841,3.141593,10,1080,1000,2,0.03948975
oo,10,6,8,-79.04498,-371.2903,3.730641,10,1080,1000,2,0.03948975
oo,10,7,0,-284.8035,61.097,4.31969,10,1080,1000,2,0.03948975
oo,10,8,2,-467.9317,410.8848,4.908739,10,1080,1000,2,0.03948975
oo,10,9,6,-428.8601,425.0825,5.497787,10,1080,1000,2,0.03948975
oo,10,0,3,-2.026001,-284.9455,0,10,1080,1000,2,0.06874084
oo,10,1,5,528.5864,-395.8417,0.7853982,10,1080,1000,2,0.06874084
oo,10,2,4,192.4217,-532.0297,1.374447,10,1080,1000,2,0.06874084
oo,10,3,9,-416.7404,-157.4494,1.963495,10,1080,1000,2,0.06874084
oo,10,4,1,34.64781,-190.0425,2.552544,10,1080,1000,2,0.06874084
oo,10,5,7,-97.16365,272.841,3.141593,10,1080,1000,2,0.06874084
oo,10,6,8,-79.04498,-371.2903,3.730641,10,1080,1000,2,0.06874084
oo,10,7,0,-284.8035,61.097,4.31969,10,1080,1000,2,0.06874084
oo,10,8,2,-467.9317,410.8848,4.908739,10,1080,1000,2,0.06874084
oo,10,9,6,-428.8601,425.0825,5.497787,10,1080,1000,2,0.06874084
oo,10,0,3,-2.026001,-284.9455,0,10,1080,1000,2,0.07975769
oo,10,1,5,528.5864,-395.8417,0.7853982,10,1080,1000,2,0.07975769
oo,10,2,4,192.4217,-532.0297,1.374447,10,1080,1000,2,0.07975769
oo,10,3,9,-416.7404,-157.4494,1.963495,10,1080,1000,2,0.07975769
oo,10,4,1,34.64781,-190.0425,2.552544,10,1080,1000,2,0.07975769
oo,10,5,7,-97.16365,272.841,3.141593,10,1080,1000,2,0.07975769
oo,10,6,8,-79.04498,-371.2903,3.730641,10,1080,1000,2,0.07975769
oo,10,7,0,-284.8035,61.097,4.31969,10,1080,1000,2,0.07975769
oo,10,8,2,-467.9317,410.8848,4.908739,10,1080,1000,2,0.07975769
oo,10,9,6,-428.8601,425.0825,5.497787,10,1080,1000,2,0.07975769
oo,10,0,3,-2.026001,-284.9455,0,10,1080,1000,2,0.09155273
oo,10,1,5,528.5864,-395.8417,0.7853982,10,1080,1000,2,0.09155273
oo,10,2,4,192.4217,-532.0297,1.374447,10,1080,1000,2,0.09155273
oo,10,3,9,-416.7404,-157.4494,1.963495,10,1080,1000,2,0.09155273
oo,10,4,1,34.64781,-190.0425,2.552544,10,1080,1000,2,0.09155273
oo,10,5,7,-97.16365,272.841,3.141593,10,1080,1000,2,0.09155273
oo,10,6,8,-79.04498,-371.2903,3.730641,10,1080,1000,2,0.09155273
oo,10,7,0,-284.8035,61.097,4.31969,10,1080,1000,2,0.09155273
oo,10,8,2,-467.9317,410.8848,4.908739,10,1080,1000,2,0.09155273
oo,10,9,6,-428.8601,425.0825,5.497787,10,1080,1000,2,0.09155273
oo,10,0,3,-2.026001,-284.9455,0,10,1080,1000,2,0.1038055
oo,10,1,5,528.5864,-395.8417,0.7853982,10,1080,1000,2,0.1038055
oo,10,2,4,192.4217,-532.0297,1.374447,10,1080,1000,2,0.1038055
oo,10,3,9,-416.7404,-157.4494,1.963495,10,1080,1000,2,0.1038055
oo,10,4,1,34.64781,-190.0425,2.552544,10,1080,1000,2,0.1038055
oo,10,5,7,-97.16365,272.841,3.141593,10,1080,1000,2,0.1038055
oo,10,6,8,-79.04498,-371.2903,3.730641,10,1080,1000,2,0.1038055
oo,10,7,0,-284.8035,61.097,4.31969,10,1080,1000,2,0.1038055
oo,10,8,2,-467.9317,410.8848,4.908739,10,1080,1000,2,0.1038055
oo,10,9,6,-428.8601,425.0825,5.497787,10,1080,1000,2,0.1038055
oo,10,0,3,-2.026001,-284.9455,0,10,1080,1000,2,0.1158752
oo,10,1,5,528.5864,-395.8417,0.7853982,10,1080,1000,2,0.1158752
oo,10,2,4,192.4217,-532.0297,1.374447,10,1080,1000,2,0.1158752
oo,10,3,9,-416.7404,-157.4494,1.963495,10,1080,1000,2,0.1158752
oo,10,4,1,34.64781,-190.0425,2.552544,10,1080,1000,2,0.1158752
oo,10,5,7,-97.16365,272.841,3.141593,10,1080,1000,2,0.1158752
oo,10,6,8,-79.04498,-371.2903,3.730641,10,1080,1000,2,0.1158752
oo,10,7,0,-284.8035,61.097,4.31969,10,1080,1000,2,0.1158752
oo,10,8,2,-467.9317,410.8848,4.908739,10,1080,1000,2,0.1158752
oo,10,9,6,-428.8601,425.0825,5.497787,10,1080,1000,2,0.1158752
oo,10,0,3,-2.026001,-284.9455,0,10,1080,1000,2,0.1275482
oo,10,1,5,528.5864,-395.8417,0.7853982,10,1080,1000,2,0.1275482
oo,10,2,4,192.4217,-532.0297,1.374447,10,1080,1000,2,0.1275482
oo,10,3,9,-416.7404,-157.4494,1.963495,10,1080,1000,2,0.1275482
oo,10,4,1,34.64781,-190.0425,2.552544,10,1080,1000,2,0.1275482
oo,10,5,7,-97.16365,272.841,3.141593,10,1080,1000,2,0.1275482
oo,10,6,8,-79.04498,-371.2903,3.730641,10,1080,1000,2,0.1275482
oo,10,7,0,-284.8035,61.097,4.31969,10,1080,1000,2,0.1275482
oo,10,8,2,-467.9317,410.8848,4.908739,10,1080,1000,2,0.1275482
oo,10,9,6,-428.8601,425.0825,5.497787,10,1080,1000,2,0.1275482
oo,10,0,3,-2.026001,-284.9455,0,10,1080,1000,2,0.1399536
oo,10,1,5,528.5864,-395.8417,0.7853982,10,1080,1000,2,0.1399536
oo,10,2,4,192.4217,-532.0297,1.374447,10,1080,1000,2,0.1399536
oo,10,3,9,-416.7404,-157.4494,1.963495,10,1080,1000,2,0.1399536
oo,10,4,1,34.64781,-190.0425,2.552544,10,1080,1000,2,0.1399536
oo,10,5,7,-97.16365,272.841,3.141593,10,1080,1000,2,0.1399536
oo,10,6,8,-79.04498,-371.2903,3.730641,10,1080,1000,2,0.1399536
oo,10,7,0,-284.8035,61.097,4.31969,10,1080,1000,2,0.1399536
oo,10,8,2,-467.9317,410.8848,4.908739,10,1080,1000,2,0.1399536
oo,10,9,6,-428.8601,425.0825,5.497787,10,1080,1000,2,0.1399536
oo,10,0,3,-2.026001,-284.9455,0,10,1080,1000,2,0.1514435
oo,10,1,5,528.5864,-395.8417,0.7853982,10,1080,1000,2,0.1514435
oo,10,2,4,192.4217,-532.0297,1.374447,10,1080,1000,2,0.1514435
oo,10,3,9,-416.7404,-157.4494,1.963495,10,1080,1000,2,0.1514435
oo,10,4,1,34.64781,-190.0425,2.552544,10,1080,1000,2,0.1514435
oo,10,5,7,-97.16365,272.841,3.141593,10,1080,1000,2,0.1514435
oo,10,6,8,-79.04498,-371.2903,3.730641,10,1080,1000,2,0.1514435
oo,10,7,0,-284.8035,61.097,4.31969,10,1080,1000,2,0.1514435
oo,10,8,2,-467.9317,410.8848,4.908739,10,1080,1000,2,0.1514435
oo,10,9,6,-428.8601,425.0825,5.497787,10,1080,1000,2,0.1514435
oo,10,0,3,-2.026001,-284.9455,0,10,1080,1000,2,0.1638336
oo,10,1,5,528.5864,-395.8417,0.7853982,10,1080,1000,2,0.1638336
