username,cursornum,primary_id,cursor_id,x,y,rotated_angle,diameter,window_size,delay,speed_rate,time
oo,10,0,3,0,0,0,10,540,0,1,0
oo,10,1,2,0,0,0.7853982,10,540,0,1,0
oo,10,2,0,0,0,1.374447,10,540,0,1,0
oo,10,3,7,0,0,1.963495,10,540,0,1,0
oo,10,4,6,0,0,2.552544,10,540,0,1,0
oo,10,5,8,0,0,3.141593,10,540,0,1,0
oo,10,6,9,0,0,3.730641,10,540,0,1,0
oo,10,7,4,0,0,4.31969,10,540,0,1,0
oo,10,8,5,0,0,4.908739,10,540,0,1,0
oo,10,9,1,0,0,5.497787,10,540,0,1,0
oo,10,0,3,164.808,71.17235,0,10,540,0,1,0
oo,10,1,2,-148.2325,-269.5563,0.7853982,10,540,0,1,0
oo,10,2,0,179.968,-234.6235,1.374447,10,540,0,1,0
oo,10,3,7,17.1568,-214.4703,1.963495,10,540,0,1,0
oo,10,4,6,147.5341,192.2367,2.552544,10,540,0,1,0
oo,10,5,8,170.9963,-38.42519,3.141593,10,540,0,1,0
oo,10,6,9,-67.2887,-146.4106,3.730641,10,540,0,1,0
oo,10,7,4,-136.8073,59.40763,4.31969,10,540,0,1,0
oo,10,8,5,45.4907,248.8817,4.908739,10,540,0,1,0
oo,10,9,1,-32.64095,97.77913,5.497787,10,540,0,1,0
oo,10,0,3,164.808,71.17235,0,10,540,0,1,0.02000046
oo,10,1,2,-148.2325,-269.5563,0.7853982,10,540,0,1,0.02000046
oo,10,2,0,179.968,-234.6235,1.374447,10,540,0,1,0.02000046
oo,10,3,7,17.1568,-214.4703,1.963495,10,540,0,1,0.02000046
oo,10,4,6,147.5341,192.2367,2.552544,10,540,0,1,0.02000046
oo,10,5,8,170.9963,-38.42519,3.141593,10,540,0,1,0.02000046
oo,10,6,9,-67.2887,-146.4106,3.730641,10,540,0,1,0.02000046
oo,10,7,4,-136.8073,59.40763,4.31969,10,540,0,1,0.02000046
oo,10,8,5,45.4907,248.8817,4.908739,10,540,0,1,0.02000046
oo,10,9,1,-32.64095,97.77913,5.497787,10,540,0,1,0.02000046
oo,10,0,3,164.808,71.17235,0,10,540,0,1,0.02420044
oo,10,1,2,-148.2325,-269.5563,0.7853982,10,540,0,1,0.02420044
oo,10,2,0,179.968,-234.6235,1.374447,10,540,0,1,0.02420044
oo,10,3,7,17.1568,-214.4703,1.963495,10,540,0,1,0.02420044
oo,10,4,6,147.5341,192.2367,2.552544,10,540,0,1,0.02420044
oo,10,5,8,170.9963,-38.42519,3.141593,10,540,0,1,0.02420044
oo,10,6,9,-67.2887,-146.4106,3.730641,10,540,0,1,0.02420044
oo,10,7,4,-136.8073,59.40763,4.31969,10,540,0,1,0.02420044
oo,10,8,5,45.4907,248.8817,4.908739,10,540,0,1,0.02420044
oo,10,9,1,-32.64095,97.77913,5.497787,10,540,0,1,0.02420044
oo,10,0,3,164.808,71.17235,0,10,540,0,1,0.03186035
oo,10,1,2,-148.2325,-269.5563,0.7853982,10,540,0,1,0.03186035
oo,10,2,0,179.968,-234.6235,1.374447,10,540,0,1,0.03186035
oo,10,3,7,17.1568,-214.4703,1.963495,10,540,0,1,0.03186035
oo,10,4,6,147.5341,192.2367,2.552544,10,540,0,1,0.03186035
oo,10,5,8,170.9963,-38.42519,3.141593,10,540,0,1,0.03186035
oo,10,6,9,-67.2887,-146.4106,3.730641,10,540,0,1,0.03186035
oo,10,7,4,-136.8073,59.40763,4.31969,10,540,0,1,0.03186035
oo,10,8,5,45.4907,248.8817,4.908739,10,540,0,1,0.03186035
oo,10,9,1,-32.64095,97.77913,5.497787,10,540,0,1,0.03186035
oo,10,0,3,164.808,71.17235,0,10,540,0,1,0.05221939
oo,10,1,2,-148.2325,-269.5563,0.7853982,10,540,0,1,0.05221939
oo,10,2,0,179.968,-234.6235,1.374447,10,540,0,1,0.05221939
oo,10,3,7,17.1568,-214.4703,1.963495,10,540,0,1,0.05221939
oo,10,4,6,147.5341,192.2367,2.552544,10,540,0,1,0.05221939
oo,10,5,8,170.9963,-38.42519,3.141593,10,540,0,1,0.05221939
oo,10,6,9,-67.2887,-146.4106,3.730641,10,540,0,1,0.05221939
oo,10,7,4,-136.8073,59.40763,4.31969,10,540,0,1,0.05221939
oo,10,8,5,45.4907,248.8817,4.908739,10,540,0,1,0.05221939
oo,10,9,1,-32.64095,97.77913,5.497787,10,540,0,1,0.05221939
oo,10,0,3,164.808,71.17235,0,10,540,0,1,0.06791306
oo,10,1,2,-148.2325,-269.5563,0.7853982,10,540,0,1,0.06791306
oo,10,2,0,179.968,-234.6235,1.374447,10,540,0,1,0.06791306
oo,10,3,7,17.1568,-214.4703,1.963495,10,540,0,1,0.06791306
oo,10,4,6,147.5341,192.2367,2.552544,10,540,0,1,0.06791306
oo,10,5,8,170.9963,-38.42519,3.141593,10,540,0,1,0.06791306
oo,10,6,9,-67.2887,-146.4106,3.730641,10,540,0,1,0.06791306
oo,10,7,4,-136.8073,59.40763,4.31969,10,540,0,1,0.06791306
oo,10,8,5,45.4907,248.8817,4.908739,10,540,0,1,0.06791306
oo,10,9,1,-32.64095,97.77913,5.497787,10,540,0,1,0.06791306
oo,10,0,3,164.808,71.17235,0,10,540,0,1,0.08392715
oo,10,1,2,-148.2325,-269.5563,0.7853982,10,540,0,1,0.08392715
oo,10,2,0,179.968,-234.6235,1.374447,10,540,0,1,0.08392715
oo,10,3,7,17.1568,-214.4703,1.963495,10,540,0,1,0.08392715
oo,10,4,6,147.5341,192.2367,2.552544,10,540,0,1,0.08392715
oo,10,5,8,170.9963,-38.42519,3.141593,10,540,0,1,0.08392715
oo,10,6,9,-67.2887,-146.4106,3.730641,10,540,0,1,0.08392715
oo,10,7,4,-136.8073,59.40763,4.31969,10,540,0,1,0.08392715
oo,10,8,5,45.4907,248.8817,4.908739,10,540,0,1,0.08392715
oo,10,9,1,-32.64095,97.77913,5.497787,10,540,0,1,0.08392715
oo,10,0,3,164.808,71.17235,0,10,540,0,1,0.1000519
oo,10,1,2,-148.2325,-269.5563,0.7853982,10,540,0,1,0.1000519
oo,10,2,0,179.968,-234.6235,1.374447,10,540,0,1,0.1000519
oo,10,3,7,17.1568,-214.4703,1.963495,10,540,0,1,0.1000519
oo,10,4,6,147.5341,192.2367,2.552544,10,540,0,1,0.1000519
oo,10,5,8,170.9963,-38.42519,3.141593,10,540,0,1,0.1000519
oo,10,6,9,-67.2887,-146.4106,3.730641,10,540,0,1,0.1000519
oo,10,7,4,-136.8073,59.40763,4.31969,10,540,0,1,0.1000519
oo,10,8,5,45.4907,248.8817,4.908739,10,540,0,1,0.1000519
oo,10,9,1,-32.64095,97.77913,5.497787,10,540,0,1,0.1000519
oo,10,0,3,164.808,71.17235,0,10,540,0,1,0.1159096
oo,10,1,2,-148.2325,-269.5563,0.7853982,10,540,0,1,0.1159096
oo,10,2,0,179.968,-234.6235,1.374447,10,540,0,1,0.1159096
oo,10,3,7,17.1568,-214.4703,1.963495,10,540,0,1,0.1159096
oo,10,4,6,147.5341,192.2367,2.552544,10,540,0,1,0.1159096
oo,10,5,8,170.9963,-38.42519,3.141593,10,540,0,1,0.1159096
oo,10,6,9,-67.2887,-146.4106,3.730641,10,540,0,1,0.1159096
oo,10,7,4,-136.8073,59.40763,4.31969,10,540,0,1,0.1159096
oo,10,8,5,45.4907,248.8817,4.908739,10,540,0,1,0.1159096
oo,10,9,1,-32.64095,97.77913,5.497787,10,540,0,1,0.1159096
oo,10,0,3,164.808,71.17235,0,10,540,0,1,0.1317062
oo,10,1,2,-148.2325,-269.5563,0.7853982,10,540,0,1,0.1317062
oo,10,2,0,179.968,-234.6235,1.374447,10,540,0,1,0.1317062
oo,10,3,7,17.1568,-214.4703,1.963495,10,540,0,1,0.1317062
oo,10,4,6,147.5341,192.2367,2.552544,10,540,0,1,0.1317062
oo,10,5,8,170.9963,-38.42519,3.141593,10,540,0,1,0.1317062
oo,10,6,9,-67.2887,-146.4106,3.730641,10,540,0,1,0.1317062
oo,10,7,4,-136.8073,59.40763,4.31969,10,540,0,1,0.1317062
oo,10,8,5,45.4907,248.8817,4.908739,10,540,0,1,0.1317062
oo,10,9,1,-32.64095,97.77913,5.497787,10,540,0,1,0.1317062
oo,10,0,3,164.808,71.17235,0,10,540,0,1,0.1526909
oo,10,1,2,-148.2325,-269.5563,0.7853982,10,540,0,1,0.1526909
oo,10,2,0,179.968,-234.6235,1.374447,10,540,0,1,0.1526909
oo,10,3,7,17.1568,-214.4703,1.963495,10,540,0,1,0.1526909
oo,10,4,6,147.5341,192.2367,2.552544,10,540,0,1,0.1526909
oo,10,5,8,170.9963,-38.42519,3.141593,10,540,0,1,0.1526909
oo,10,6,9,-67.2887,-146.4106,3.730641,10,540,0,1,0.1526909
oo,10,7,4,-136.8073,59.40763,4.31969,10,540,0,1,0.1526909
oo,10,8,5,45.4907,248.8817,4.908739,10,540,0,1,0.1526909
oo,10,9,1,-32.64095,97.77913,5.497787,10,540,0,1,0.1526909
oo,10,0,3,164.808,71.17235,0,10,540,0,1,0.1681824
oo,10,1,2,-148.2325,-269.5563,0.7853982,10,540,0,1,0.1681824
oo,10,2,0,179.968,-234.6235,1.374447,10,540,0,1,0.1681824
oo,10,3,7,17.1568,-214.4703,1.963495,10,540,0,1,0.1681824
oo,10,4,6,147.5341,192.2367,2.552544,10,540,0,1,0.1681824
oo,10,5,8,170.9963,-38.42519,3.141593,10,540,0,1,0.1681824
oo,10,6,9,-67.2887,-146.4106,3.730641,10,540,0,1,0.1681824
oo,10,7,4,-136.8073,59.40763,4.31969,10,540,0,1,0.1681824
oo,10,8,5,45.4907,248.8817,4.908739,10,540,0,1,0.1681824
oo,10,9,1,-32.64095,97.77913,5.497787,10,540,0,1,0.1681824
oo,10,0,3,164.808,71.17235,0,10,540,0,1,0.184021
oo,10,1,2,-148.2325,-269.5563,0.7853982,10,540,0,1,0.184021
oo,10,2,0,179.968,-234.6235,1.374447,10,540,0,1,0.184021
oo,10,3,7,17.1568,-214.4703,1.963495,10,540,0,1,0.184021
oo,10,4,6,147.5341,192.2367,2.552544,10,540,0,1,0.184021
oo,10,5,8,170.9963,-38.42519,3.141593,10,540,0,1,0.184021
oo,10,6,9,-67.2887,-146.4106,3.730641,10,540,0,1,0.184021
oo,10,7,4,-136.8073,59.40763,4.31969,10,540,0,1,0.184021
oo,10,8,5,45.4907,248.8817,4.908739,10,540,0,1,0.184021
oo,10,9,1,-32.64095,97.77913,5.497787,10,540,0,1,0.184021
oo,10,0,3,164.808,71.17235,0,10,540,0,1,0.1999588
oo,10,1,2,-148.2325,-269.5563,0.7853982,10,540,0,1,0.1999588
oo,10,2,0,179.968,-234.6235,1.374447,10,540,0,1,0.1999588
oo,10,3,7,17.1568,-214.4703,1.963495,10,540,0,1,0.1999588
oo,10,4,6,147.5341,192.2367,2.552544,10,540,0,1,0.1999588
oo,10,5,8,170.9963,-38.42519,3.141593,10,540,0,1,0.1999588
oo,10,6,9,-67.2887,-146.4106,3.730641,10,540,0,1,0.1999588
oo,10,7,4,-136.8073,59.40763,4.31969,10,540,0,1,0.1999588
oo,10,8,5,45.4907,248.8817,4.908739,10,540,0,1,0.1999588
oo,10,9,1,-32.64095,97.77913,5.497787,10,540,0,1,0.1999588
oo,10,0,3,164.808,71.17235,0,10,540,0,1,0.2159042
oo,10,1,2,-148.2325,-269.5563,0.7853982,10,540,0,1,0.2159042
oo,10,2,0,179.968,-234.6235,1.374447,10,540,0,1,0.2159042
oo,10,3,7,17.1568,-214.4703,1.963495,10,540,0,1,0.2159042
oo,10,4,6,147.5341,192.2367,2.552544,10,540,0,1,0.2159042
oo,10,5,8,170.9963,-38.42519,3.141593,10,540,0,1,0.2159042
oo,10,6,9,-67.2887,-146.4106,3.730641,10,540,0,1,0.2159042
oo,10,7,4,-136.8073,59.40763,4.31969,10,540,0,1,0.2159042
oo,10,8,5,45.4907,248.8817,4.908739,10,540,0,1,0.2159042
oo,10,9,1,-32.64095,97.77913,5.497787,10,540,0,1,0.2159042
