username,cursornum,primary_id,cursor_id,x,y,rotated_angle,diameter,window_size,delay,speed_rate,time
oo,10,0,1,0,0,0,10,540,0,1,0
oo,10,1,6,0,0,0.7853982,10,540,0,1,0
oo,10,2,2,0,0,1.374447,10,540,0,1,0
oo,10,3,8,0,0,1.963495,10,540,0,1,0
oo,10,4,9,0,0,2.552544,10,540,0,1,0
oo,10,5,0,0,0,3.141593,10,540,0,1,0
oo,10,6,7,0,0,3.730641,10,540,0,1,0
oo,10,7,3,0,0,4.31969,10,540,0,1,0
oo,10,8,4,0,0,4.908739,10,540,0,1,0
oo,10,9,5,0,0,5.497787,10,540,0,1,0
oo,10,0,1,162.6546,-36.49824,0,10,540,0,1,0
oo,10,1,6,-249.3547,-216.3143,0.7853982,10,540,0,1,0
oo,10,2,2,134.2742,-7.402222,1.374447,10,540,0,1,0
oo,10,3,8,-35.038,-261.2156,1.963495,10,540,0,1,0
oo,10,4,9,169.7396,-158.9008,2.552544,10,540,0,1,0
oo,10,5,0,265.4836,68.31894,3.141593,10,540,0,1,0
oo,10,6,7,-103.7829,28.61976,3.730641,10,540,0,1,0
oo,10,7,3,241.0396,237.6664,4.31969,10,540,0,1,0
oo,10,8,4,223.0407,-44.05886,4.908739,10,540,0,1,0
oo,10,9,5,43.29681,106.7991,5.497787,10,540,0,1,0
oo,10,0,1,162.6546,-36.49824,0,10,540,0,1,0.02000046
oo,10,1,6,-249.3547,-216.3143,0.7853982,10,540,0,1,0.02000046
oo,10,2,2,134.2742,-7.402222,1.374447,10,540,0,1,0.02000046
oo,10,3,8,-35.038,-261.2156,1.963495,10,540,0,1,0.02000046
oo,10,4,9,169.7396,-158.9008,2.552544,10,540,0,1,0.02000046
oo,10,5,0,265.4836,68.31894,3.141593,10,540,0,1,0.02000046
oo,10,6,7,-103.7829,28.61976,3.730641,10,540,0,1,0.02000046
oo,10,7,3,241.0396,237.6664,4.31969,10,540,0,1,0.02000046
oo,10,8,4,223.0407,-44.05886,4.908739,10,540,0,1,0.02000046
oo,10,9,5,43.29681,106.7991,5.497787,10,540,0,1,0.02000046
oo,10,0,1,162.6546,-36.49824,0,10,540,0,1,0.02429199
oo,10,1,6,-249.3547,-216.3143,0.7853982,10,540,0,1,0.02429199
oo,10,2,2,134.2742,-7.402222,1.374447,10,540,0,1,0.02429199
oo,10,3,8,-35.038,-261.2156,1.963495,10,540,0,1,0.02429199
oo,10,4,9,169.7396,-158.9008,2.552544,10,540,0,1,0.02429199
oo,10,5,0,265.4836,68.31894,3.141593,10,540,0,1,0.02429199
oo,10,6,7,-103.7829,28.61976,3.730641,10,540,0,1,0.02429199
oo,10,7,3,241.0396,237.6664,4.31969,10,540,0,1,0.02429199
oo,10,8,4,223.0407,-44.05886,4.908739,10,540,0,1,0.02429199
oo,10,9,5,43.29681,106.7991,5.497787,10,540,0,1,0.02429199
oo,10,0,1,162.6546,-36.49824,0,10,540,0,1,0.04813004
oo,10,1,6,-249.3547,-216.3143,0.7853982,10,540,0,1,0.04813004
oo,10,2,2,134.2742,-7.402222,1.374447,10,540,0,1,0.04813004
oo,10,3,8,-35.038,-261.2156,1.963495,10,540,0,1,0.04813004
oo,10,4,9,169.7396,-158.9008,2.552544,10,540,0,1,0.04813004
oo,10,5,0,265.4836,68.31894,3.141593,10,540,0,1,0.04813004
oo,10,6,7,-103.7829,28.61976,3.730641,10,540,0,1,0.04813004
oo,10,7,3,241.0396,237.6664,4.31969,10,540,0,1,0.04813004
oo,10,8,4,223.0407,-44.05886,4.908739,10,540,0,1,0.04813004
oo,10,9,5,43.29681,106.7991,5.497787,10,540,0,1,0.04813004
oo,10,0,1,162.6546,-36.49824,0,10,540,0,1,0.06417084
oo,10,1,6,-249.3547,-216.3143,0.7853982,10,540,0,1,0.06417084
oo,10,2,2,134.2742,-7.402222,1.374447,10,540,0,1,0.06417084
oo,10,3,8,-35.038,-261.2156,1.963495,10,540,0,1,0.06417084
oo,10,4,9,169.7396,-158.9008,2.552544,10,540,0,1,0.06417084
oo,10,5,0,265.4836,68.31894,3.141593,10,540,0,1,0.06417084
oo,10,6,7,-103.7829,28.61976,3.730641,10,540,0,1,0.06417084
oo,10,7,3,241.0396,237.6664,4.31969,10,540,0,1,0.06417084
oo,10,8,4,223.0407,-44.05886,4.908739,10,540,0,1,0.06417084
oo,10,9,5,43.29681,106.7991,5.497787,10,540,0,1,0.06417084
oo,10,0,1,162.6546,-36.49824,0,10,540,0,1,0.08001709
oo,10,1,6,-249.3547,-216.3143,0.7853982,10,540,0,1,0.08001709
oo,10,2,2,134.2742,-7.402222,1.374447,10,540,0,1,0.08001709
oo,10,3,8,-35.038,-261.2156,1.963495,10,540,0,1,0.08001709
oo,10,4,9,169.7396,-158.9008,2.552544,10,540,0,1,0.08001709
oo,10,5,0,265.4836,68.31894,3.141593,10,540,0,1,0.08001709
oo,10,6,7,-103.7829,28.61976,3.730641,10,540,0,1,0.08001709
oo,10,7,3,241.0396,237.6664,4.31969,10,540,0,1,0.08001709
oo,10,8,4,223.0407,-44.05886,4.908739,10,540,0,1,0.08001709
oo,10,9,5,43.29681,106.7991,5.497787,10,540,0,1,0.08001709
oo,10,0,1,162.6546,-36.49824,0,10,540,0,1,0.1004524
oo,10,1,6,-249.3547,-216.3143,0.7853982,10,540,0,1,0.1004524
oo,10,2,2,134.2742,-7.402222,1.374447,10,540,0,1,0.1004524
oo,10,3,8,-35.038,-261.2156,1.963495,10,540,0,1,0.1004524
oo,10,4,9,169.7396,-158.9008,2.552544,10,540,0,1,0.1004524
oo,10,5,0,265.4836,68.31894,3.141593,10,540,0,1,0.1004524
oo,10,6,7,-103.7829,28.61976,3.730641,10,540,0,1,0.1004524
oo,10,7,3,241.0396,237.6664,4.31969,10,540,0,1,0.1004524
oo,10,8,4,223.0407,-44.05886,4.908739,10,540,0,1,0.1004524
oo,10,9,5,43.29681,106.7991,5.497787,10,540,0,1,0.1004524
oo,10,0,1,162.6546,-36.49824,0,10,540,0,1,0.1163597
oo,10,1,6,-249.3547,-216.3143,0.7853982,10,540,0,1,0.1163597
oo,10,2,2,134.2742,-7.402222,1.374447,10,540,0,1,0.1163597
oo,10,3,8,-35.038,-261.2156,1.963495,10,540,0,1,0.1163597
oo,10,4,9,169.7396,-158.9008,2.552544,10,540,0,1,0.1163597
oo,10,5,0,265.4836,68.31894,3.141593,10,540,0,1,0.1163597
oo,10,6,7,-103.7829,28.61976,3.730641,10,540,0,1,0.1163597
oo,10,7,3,241.0396,237.6664,4.31969,10,540,0,1,0.1163597
oo,10,8,4,223.0407,-44.05886,4.908739,10,540,0,1,0.1163597
oo,10,9,5,43.29681,106.7991,5.497787,10,540,0,1,0.1163597
oo,10,0,1,162.6546,-36.49824,0,10,540,0,1,0.1322708
oo,10,1,6,-249.3547,-216.3143,0.7853982,10,540,0,1,0.1322708
oo,10,2,2,134.2742,-7.402222,1.374447,10,540,0,1,0.1322708
oo,10,3,8,-35.038,-261.2156,1.963495,10,540,0,1,0.1322708
oo,10,4,9,169.7396,-158.9008,2.552544,10,540,0,1,0.1322708
oo,10,5,0,265.4836,68.31894,3.141593,10,540,0,1,0.1322708
oo,10,6,7,-103.7829,28.61976,3.730641,10,540,0,1,0.1322708
oo,10,7,3,241.0396,237.6664,4.31969,10,540,0,1,0.1322708
oo,10,8,4,223.0407,-44.05886,4.908739,10,540,0,1,0.1322708
oo,10,9,5,43.29681,106.7991,5.497787,10,540,0,1,0.1322708
oo,10,0,1,162.6546,-36.49824,0,10,540,0,1,0.1481056
oo,10,1,6,-249.3547,-216.3143,0.7853982,10,540,0,1,0.1481056
oo,10,2,2,134.2742,-7.402222,1.374447,10,540,0,1,0.1481056
oo,10,3,8,-35.038,-261.2156,1.963495,10,540,0,1,0.1481056
oo,10,4,9,169.7396,-158.9008,2.552544,10,540,0,1,0.1481056
oo,10,5,0,265.4836,68.31894,3.141593,10,540,0,1,0.1481056
oo,10,6,7,-103.7829,28.61976,3.730641,10,540,0,1,0.1481056
oo,10,7,3,241.0396,237.6664,4.31969,10,540,0,1,0.1481056
oo,10,8,4,223.0407,-44.05886,4.908739,10,540,0,1,0.1481056
oo,10,9,5,43.29681,106.7991,5.497787,10,540,0,1,0.1481056
oo,10,0,1,162.6546,-36.49824,0,10,540,0,1,0.1639709
oo,10,1,6,-249.3547,-216.3143,0.7853982,10,540,0,1,0.1639709
oo,10,2,2,134.2742,-7.402222,1.374447,10,540,0,1,0.1639709
oo,10,3,8,-35.038,-261.2156,1.963495,10,540,0,1,0.1639709
oo,10,4,9,169.7396,-158.9008,2.552544,10,540,0,1,0.1639709
oo,10,5,0,265.4836,68.31894,3.141593,10,540,0,1,0.1639709
oo,10,6,7,-103.7829,28.61976,3.730641,10,540,0,1,0.1639709
oo,10,7,3,241.0396,237.6664,4.31969,10,540,0,1,0.1639709
oo,10,8,4,223.0407,-44.05886,4.908739,10,540,0,1,0.1639709
oo,10,9,5,43.29681,106.7991,5.497787,10,540,0,1,0.1639709
oo,10,0,1,162.6546,-36.49824,0,10,540,0,1,0.1845131
oo,10,1,6,-249.3547,-216.3143,0.7853982,10,540,0,1,0.1845131
oo,10,2,2,134.2742,-7.402222,1.374447,10,540,0,1,0.1845131
oo,10,3,8,-35.038,-261.2156,1.963495,10,540,0,1,0.1845131
oo,10,4,9,169.7396,-158.9008,2.552544,10,540,0,1,0.1845131
oo,10,5,0,265.4836,68.31894,3.141593,10,540,0,1,0.1845131
oo,10,6,7,-103.7829,28.61976,3.730641,10,540,0,1,0.1845131
oo,10,7,3,241.0396,237.6664,4.31969,10,540,0,1,0.1845131
oo,10,8,4,223.0407,-44.05886,4.908739,10,540,0,1,0.1845131
oo,10,9,5,43.29681,106.7991,5.497787,10,540,0,1,0.1845131
oo,10,0,1,162.6546,-36.49824,0,10,540,0,1,0.2004509
oo,10,1,6,-249.3547,-216.3143,0.7853982,10,540,0,1,0.2004509
oo,10,2,2,134.2742,-7.402222,1.374447,10,540,0,1,0.2004509
oo,10,3,8,-35.038,-261.2156,1.963495,10,540,0,1,0.2004509
oo,10,4,9,169.7396,-158.9008,2.552544,10,540,0,1,0.2004509
oo,10,5,0,265.4836,68.31894,3.141593,10,540,0,1,0.2004509
oo,10,6,7,-103.7829,28.61976,3.730641,10,540,0,1,0.2004509
oo,10,7,3,241.0396,237.6664,4.31969,10,540,0,1,0.2004509
oo,10,8,4,223.0407,-44.05886,4.908739,10,540,0,1,0.2004509
oo,10,9,5,43.29681,106.7991,5.497787,10,540,0,1,0.2004509
oo,10,0,1,162.6546,-36.49824,0,10,540,0,1,0.2163658
oo,10,1,6,-249.3547,-216.3143,0.7853982,10,540,0,1,0.2163658
oo,10,2,2,134.2742,-7.402222,1.374447,10,540,0,1,0.2163658
oo,10,3,8,-35.038,-261.2156,1.963495,10,540,0,1,0.2163658
oo,10,4,9,169.7396,-158.9008,2.552544,10,540,0,1,0.2163658
oo,10,5,0,265.4836,68.31894,3.141593,10,540,0,1,0.2163658
oo,10,6,7,-103.7829,28.61976,3.730641,10,540,0,1,0.2163658
oo,10,7,3,241.0396,237.6664,4.31969,10,540,0,1,0.2163658
oo,10,8,4,223.0407,-44.05886,4.908739,10,540,0,1,0.2163658
oo,10,9,5,43.29681,106.7991,5.497787,10,540,0,1,0.2163658
oo,10,0,1,162.6546,-36.49824,0,10,540,0,1,0.232399
oo,10,1,6,-249.3547,-216.3143,0.7853982,10,540,0,1,0.232399
oo,10,2,2,134.2742,-7.402222,1.374447,10,540,0,1,0.232399
oo,10,3,8,-35.038,-261.2156,1.963495,10,540,0,1,0.232399
oo,10,4,9,169.7396,-158.9008,2.552544,10,540,0,1,0.232399
oo,10,5,0,265.4836,68.31894,3.141593,10,540,0,1,0.232399
oo,10,6,7,-103.7829,28.61976,3.730641,10,540,0,1,0.232399
oo,10,7,3,241.0396,237.6664,4.31969,10,540,0,1,0.232399
oo,10,8,4,223.0407,-44.05886,4.908739,10,540,0,1,0.232399
oo,10,9,5,43.29681,106.7991,5.497787,10,540,0,1,0.232399
oo,10,0,1,162.6546,-36.49824,0,10,540,0,1,0.2482071
oo,10,1,6,-249.3547,-216.3143,0.7853982,10,540,0,1,0.2482071
oo,10,2,2,134.2742,-7.402222,1.374447,10,540,0,1,0.2482071
oo,10,3,8,-35.038,-261.2156,1.963495,10,540,0,1,0.2482071
oo,10,4,9,169.7396,-158.9008,2.552544,10,540,0,1,0.2482071
oo,10,5,0,265.4836,68.31894,3.141593,10,540,0,1,0.2482071
oo,10,6,7,-103.7829,28.61976,3.730641,10,540,0,1,0.2482071
oo,10,7,3,241.0396,237.6664,4.31969,10,540,0,1,0.2482071
oo,10,8,4,223.0407,-44.05886,4.908739,10,540,0,1,0.2482071
oo,10,9,5,43.29681,106.7991,5.497787,10,540,0,1,0.2482071
oo,10,0,1,162.6546,-36.49824,0,10,540,0,1,0.2643318
oo,10,1,6,-249.3547,-216.3143,0.7853982,10,540,0,1,0.2643318
oo,10,2,2,134.2742,-7.402222,1.374447,10,540,0,1,0.2643318
oo,10,3,8,-35.038,-261.2156,1.963495,10,540,0,1,0.2643318
oo,10,4,9,169.7396,-158.9008,2.552544,10,540,0,1,0.2643318
oo,10,5,0,265.4836,68.31894,3.141593,10,540,0,1,0.2643318
oo,10,6,7,-103.7829,28.61976,3.730641,10,540,0,1,0.2643318
oo,10,7,3,241.0396,237.6664,4.31969,10,540,0,1,0.2643318
oo,10,8,4,223.0407,-44.05886,4.908739,10,540,0,1,0.2643318
oo,10,9,5,43.29681,106.7991,5.497787,10,540,0,1,0.2643318
oo,10,0,1,162.6546,-36.49824,0,10,540,0,1,0.2841797
oo,10,1,6,-249.3547,-216.3143,0.7853982,10,540,0,1,0.2841797
oo,10,2,2,134.2742,-7.402222,1.374447,10,540,0,1,0.2841797
oo,10,3,8,-35.038,-261.2156,1.963495,10,540,0,1,0.2841797
oo,10,4,9,169.7396,-158.9008,2.552544,10,540,0,1,0.2841797
oo,10,5,0,265.4836,68.31894,3.141593,10,540,0,1,0.2841797
oo,10,6,7,-103.7829,28.61976,3.730641,10,540,0,1,0.2841797
oo,10,7,3,241.0396,237.6664,4.31969,10,540,0,1,0.2841797
oo,10,8,4,223.0407,-44.05886,4.908739,10,540,0,1,0.2841797
oo,10,9,5,43.29681,106.7991,5.497787,10,540,0,1,0.2841797
oo,10,0,1,162.6546,-36.49824,0,10,540,0,1,0.2961311
oo,10,1,6,-249.3547,-216.3143,0.7853982,10,540,0,1,0.2961311
oo,10,2,2,134.2742,-7.402222,1.374447,10,540,0,1,0.2961311
oo,10,3,8,-35.038,-261.2156,1.963495,10,540,0,1,0.2961311
oo,10,4,9,169.7396,-158.9008,2.552544,10,540,0,1,0.2961311
oo,10,5,0,265.4836,68.31894,3.141593,10,540,0,1,0.2961311
oo,10,6,7,-103.7829,28.61976,3.730641,10,540,0,1,0.2961311
oo,10,7,3,241.0396,237.6664,4.31969,10,540,0,1,0.2961311
oo,10,8,4,223.0407,-44.05886,4.908739,10,540,0,1,0.2961311
oo,10,9,5,43.29681,106.7991,5.497787,10,540,0,1,0.2961311
oo,10,0,1,162.6546,-36.49824,0,10,540,0,1,0.3164291
oo,10,1,6,-249.3547,-216.3143,0.7853982,10,540,0,1,0.3164291
oo,10,2,2,134.2742,-7.402222,1.374447,10,540,0,1,0.3164291
oo,10,3,8,-35.038,-261.2156,1.963495,10,540,0,1,0.3164291
oo,10,4,9,169.7396,-158.9008,2.552544,10,540,0,1,0.3164291
oo,10,5,0,265.4836,68.31894,3.141593,10,540,0,1,0.3164291
oo,10,6,7,-103.7829,28.61976,3.730641,10,540,0,1,0.3164291
oo,10,7,3,241.0396,237.6664,4.31969,10,540,0,1,0.3164291
oo,10,8,4,223.0407,-44.05886,4.908739,10,540,0,1,0.3164291
oo,10,9,5,43.29681,106.7991,5.497787,10,540,0,1,0.3164291
oo,10,0,1,162.6546,-36.49824,0,10,540,0,1,0.3322563
oo,10,1,6,-249.3547,-216.3143,0.7853982,10,540,0,1,0.3322563
oo,10,2,2,134.2742,-7.402222,1.374447,10,540,0,1,0.3322563
oo,10,3,8,-35.038,-261.2156,1.963495,10,540,0,1,0.3322563
