username,cursornum,primary_id,cursor_id,x,y,rotated_angle,time
o,5,0,2,0,0,0,0
o,5,1,1,0,0,0.7853982,0
o,5,2,4,0,0,2.356194,0
o,5,3,0,0,0,3.926991,0
o,5,4,3,0,0,5.497787,0
o,5,0,2,4.080383,9.239929,0,0
o,5,1,1,-52.37073,-71.4375,0.7853982,0
o,5,2,4,-16.4682,462.8811,2.356194,0
o,5,3,0,334.4737,-269.8694,3.926991,0
o,5,4,3,-375.9623,321.3214,5.497787,0
o,5,0,2,4.080383,9.239929,0,0.02000046
o,5,1,1,-52.37073,-71.4375,0.7853982,0.02000046
o,5,2,4,-16.4682,462.8811,2.356194,0.02000046
o,5,3,0,334.4737,-269.8694,3.926991,0.02000046
o,5,4,3,-375.9623,321.3214,5.497787,0.02000046
o,5,0,2,4.080383,9.239929,0,0.02404022
o,5,1,1,-52.37073,-71.4375,0.7853982,0.02404022
o,5,2,4,-16.4682,462.8811,2.356194,0.02404022
o,5,3,0,334.4737,-269.8694,3.926991,0.02404022
o,5,4,3,-375.9623,321.3214,5.497787,0.02404022
o,5,0,2,4.080383,9.239929,0,0.02839279
o,5,1,1,-52.37073,-71.4375,0.7853982,0.02839279
o,5,2,4,-16.4682,462.8811,2.356194,0.02839279
o,5,3,0,334.4737,-269.8694,3.926991,0.02839279
o,5,4,3,-375.9623,321.3214,5.497787,0.02839279
o,5,0,2,4.080383,9.239929,0,0.03219604
o,5,1,1,-52.37073,-71.4375,0.7853982,0.03219604
o,5,2,4,-16.4682,462.8811,2.356194,0.03219604
o,5,3,0,334.4737,-269.8694,3.926991,0.03219604
o,5,4,3,-375.9623,321.3214,5.497787,0.03219604
o,5,0,2,4.080383,9.239929,0,0.0398407
o,5,1,1,-52.37073,-71.4375,0.7853982,0.0398407
o,5,2,4,-16.4682,462.8811,2.356194,0.0398407
o,5,3,0,334.4737,-269.8694,3.926991,0.0398407
o,5,4,3,-375.9623,321.3214,5.497787,0.0398407
o,5,0,2,4.080383,9.239929,0,0.06431198
o,5,1,1,-52.37073,-71.4375,0.7853982,0.06431198
o,5,2,4,-16.4682,462.8811,2.356194,0.06431198
o,5,3,0,334.4737,-269.8694,3.926991,0.06431198
o,5,4,3,-375.9623,321.3214,5.497787,0.06431198
o,5,0,2,4.080383,9.239929,0,0.07244873
o,5,1,1,-52.37073,-71.4375,0.7853982,0.07244873
o,5,2,4,-16.4682,462.8811,2.356194,0.07244873
o,5,3,0,334.4737,-269.8694,3.926991,0.07244873
o,5,4,3,-375.9623,321.3214,5.497787,0.07244873
o,5,0,2,4.080383,9.239929,0,0.080616
o,5,1,1,-52.37073,-71.4375,0.7853982,0.080616
o,5,2,4,-16.4682,462.8811,2.356194,0.080616
o,5,3,0,334.4737,-269.8694,3.926991,0.080616
o,5,4,3,-375.9623,321.3214,5.497787,0.080616
o,5,0,2,4.080383,9.239929,0,0.0881691
o,5,1,1,-52.37073,-71.4375,0.7853982,0.0881691
o,5,2,4,-16.4682,462.8811,2.356194,0.0881691
o,5,3,0,334.4737,-269.8694,3.926991,0.0881691
o,5,4,3,-375.9623,321.3214,5.497787,0.0881691
o,5,0,2,4.080383,9.239929,0,0.1083336
o,5,1,1,-52.37073,-71.4375,0.7853982,0.1083336
o,5,2,4,-16.4682,462.8811,2.356194,0.1083336
o,5,3,0,334.4737,-269.8694,3.926991,0.1083336
o,5,4,3,-375.9623,321.3214,5.497787,0.1083336
o,5,0,2,4.080383,9.239929,0,0.1241188
o,5,1,1,-52.37073,-71.4375,0.7853982,0.1241188
o,5,2,4,-16.4682,462.8811,2.356194,0.1241188
o,5,3,0,334.4737,-269.8694,3.926991,0.1241188
o,5,4,3,-375.9623,321.3214,5.497787,0.1241188
o,5,0,2,4.080383,9.239929,0,0.1447639
o,5,1,1,-52.37073,-71.4375,0.7853982,0.1447639
o,5,2,4,-16.4682,462.8811,2.356194,0.1447639
o,5,3,0,334.4737,-269.8694,3.926991,0.1447639
o,5,4,3,-375.9623,321.3214,5.497787,0.1447639
o,5,0,2,4.080383,9.239929,0,0.1478462
o,5,1,1,-52.37073,-71.4375,0.7853982,0.1478462
o,5,2,4,-16.4682,462.8811,2.356194,0.1478462
o,5,3,0,334.4737,-269.8694,3.926991,0.1478462
o,5,4,3,-375.9623,321.3214,5.497787,0.1478462
o,5,0,2,4.080383,9.239929,0,0.1559525
o,5,1,1,-52.37073,-71.4375,0.7853982,0.1559525
o,5,2,4,-16.4682,462.8811,2.356194,0.1559525
o,5,3,0,334.4737,-269.8694,3.926991,0.1559525
o,5,4,3,-375.9623,321.3214,5.497787,0.1559525
o,5,0,2,4.080383,9.239929,0,0.1639137
o,5,1,1,-52.37073,-71.4375,0.7853982,0.1639137
o,5,2,4,-16.4682,462.8811,2.356194,0.1639137
o,5,3,0,334.4737,-269.8694,3.926991,0.1639137
o,5,4,3,-375.9623,321.3214,5.497787,0.1639137
o,5,0,2,4.080383,9.239929,0,0.1718864
o,5,1,1,-52.37073,-71.4375,0.7853982,0.1718864
o,5,2,4,-16.4682,462.8811,2.356194,0.1718864
o,5,3,0,334.4737,-269.8694,3.926991,0.1718864
o,5,4,3,-375.9623,321.3214,5.497787,0.1718864
o,5,0,2,4.080383,9.239929,0,0.180233
o,5,1,1,-52.37073,-71.4375,0.7853982,0.180233
o,5,2,4,-16.4682,462.8811,2.356194,0.180233
o,5,3,0,334.4737,-269.8694,3.926991,0.180233
o,5,4,3,-375.9623,321.3214,5.497787,0.180233
o,5,0,2,4.080383,9.239929,0,0.1878242
o,5,1,1,-52.37073,-71.4375,0.7853982,0.1878242
o,5,2,4,-16.4682,462.8811,2.356194,0.1878242
o,5,3,0,334.4737,-269.8694,3.926991,0.1878242
o,5,4,3,-375.9623,321.3214,5.497787,0.1878242
o,5,0,2,4.080383,9.239929,0,0.191658
o,5,1,1,-52.37073,-71.4375,0.7853982,0.191658
o,5,2,4,-16.4682,462.8811,2.356194,0.191658
o,5,3,0,334.4737,-269.8694,3.926991,0.191658
o,5,4,3,-375.9623,321.3214,5.497787,0.191658
o,5,0,2,4.080383,9.239929,0,0.1999016
o,5,1,1,-52.37073,-71.4375,0.7853982,0.1999016
o,5,2,4,-16.4682,462.8811,2.356194,0.1999016
o,5,3,0,334.4737,-269.8694,3.926991,0.1999016
o,5,4,3,-375.9623,321.3214,5.497787,0.1999016
o,5,0,2,4.080383,9.239929,0,0.2079163
o,5,1,1,-52.37073,-71.4375,0.7853982,0.2079163
o,5,2,4,-16.4682,462.8811,2.356194,0.2079163
o,5,3,0,334.4737,-269.8694,3.926991,0.2079163
o,5,4,3,-375.9623,321.3214,5.497787,0.2079163
o,5,0,2,4.080383,9.239929,0,0.2160759
o,5,1,1,-52.37073,-71.4375,0.7853982,0.2160759
o,5,2,4,-16.4682,462.8811,2.356194,0.2160759
o,5,3,0,334.4737,-269.8694,3.926991,0.2160759
o,5,4,3,-375.9623,321.3214,5.497787,0.2160759
o,5,0,2,4.080383,9.239929,0,0.22369
o,5,1,1,-52.37073,-71.4375,0.7853982,0.22369
o,5,2,4,-16.4682,462.8811,2.356194,0.22369
o,5,3,0,334.4737,-269.8694,3.926991,0.22369
o,5,4,3,-375.9623,321.3214,5.497787,0.22369
o,5,0,2,4.080383,9.239929,0,0.2276192
o,5,1,1,-52.37073,-71.4375,0.7853982,0.2276192
o,5,2,4,-16.4682,462.8811,2.356194,0.2276192
o,5,3,0,334.4737,-269.8694,3.926991,0.2276192
o,5,4,3,-375.9623,321.3214,5.497787,0.2276192
o,5,0,2,4.080383,9.239929,0,0.2399063
o,5,1,1,-52.37073,-71.4375,0.7853982,0.2399063
o,5,2,4,-16.4682,462.8811,2.356194,0.2399063
o,5,3,0,334.4737,-269.8694,3.926991,0.2399063
o,5,4,3,-375.9623,321.3214,5.497787,0.2399063
o,5,0,2,4.080383,9.239929,0,0.2438011
o,5,1,1,-52.37073,-71.4375,0.7853982,0.2438011
o,5,2,4,-16.4682,462.8811,2.356194,0.2438011
o,5,3,0,334.4737,-269.8694,3.926991,0.2438011
o,5,4,3,-375.9623,321.3214,5.497787,0.2438011
o,5,0,2,4.080383,9.239929,0,0.2519569
o,5,1,1,-52.37073,-71.4375,0.7853982,0.2519569
o,5,2,4,-16.4682,462.8811,2.356194,0.2519569
o,5,3,0,334.4737,-269.8694,3.926991,0.2519569
o,5,4,3,-375.9623,321.3214,5.497787,0.2519569
