username,cursornum,primary_id,cursor_id,x,y,rotated_angle,time
o,10,0,7,0,0,0,0
o,10,1,8,0,0,0.7853982,0
o,10,2,3,0,0,1.374447,0
o,10,3,2,0,0,1.963495,0
o,10,4,0,0,0,2.552544,0
o,10,5,4,0,0,3.141593,0
o,10,6,1,0,0,3.730641,0
o,10,7,6,0,0,4.31969,0
o,10,8,9,0,0,4.908739,0
o,10,9,5,0,0,5.497787,0
o,10,0,7,-58.3896,-353.8231,0,0
o,10,1,8,352.2819,-446.7835,0.7853982,0
o,10,2,3,247.3833,355.4526,1.374447,0
o,10,3,2,-13.30328,152.4169,1.963495,0
o,10,4,0,496.6084,418.0136,2.552544,0
o,10,5,4,183.5214,-316.2454,3.141593,0
o,10,6,1,-330.3777,-250.5076,3.730641,0
o,10,7,6,-120.4066,-143.3579,4.31969,0
o,10,8,9,315.3465,330.0613,4.908739,0
o,10,9,5,-510.7476,359.5586,5.497787,0
o,10,0,7,-58.3896,-353.8231,0,0.02000046
o,10,1,8,352.2819,-446.7835,0.7853982,0.02000046
o,10,2,3,247.3833,355.4526,1.374447,0.02000046
o,10,3,2,-13.30328,152.4169,1.963495,0.02000046
o,10,4,0,496.6084,418.0136,2.552544,0.02000046
o,10,5,4,183.5214,-316.2454,3.141593,0.02000046
o,10,6,1,-330.3777,-250.5076,3.730641,0.02000046
o,10,7,6,-120.4066,-143.3579,4.31969,0.02000046
o,10,8,9,315.3465,330.0613,4.908739,0.02000046
o,10,9,5,-510.7476,359.5586,5.497787,0.02000046
o,10,0,7,-58.3896,-353.8231,0,0.02415085
o,10,1,8,352.2819,-446.7835,0.7853982,0.02415085
o,10,2,3,247.3833,355.4526,1.374447,0.02415085
o,10,3,2,-13.30328,152.4169,1.963495,0.02415085
o,10,4,0,496.6084,418.0136,2.552544,0.02415085
o,10,5,4,183.5214,-316.2454,3.141593,0.02415085
o,10,6,1,-330.3777,-250.5076,3.730641,0.02415085
o,10,7,6,-120.4066,-143.3579,4.31969,0.02415085
o,10,8,9,315.3465,330.0613,4.908739,0.02415085
o,10,9,5,-510.7476,359.5586,5.497787,0.02415085
o,10,0,7,-58.3896,-353.8231,0,0.0283165
o,10,1,8,352.2819,-446.7835,0.7853982,0.0283165
o,10,2,3,247.3833,355.4526,1.374447,0.0283165
o,10,3,2,-13.30328,152.4169,1.963495,0.0283165
o,10,4,0,496.6084,418.0136,2.552544,0.0283165
o,10,5,4,183.5214,-316.2454,3.141593,0.0283165
o,10,6,1,-330.3777,-250.5076,3.730641,0.0283165
