username,cursornum,primary_id,cursor_id,x,y,rotated_angle,time
o,6,0,0,0,0,0,0
o,6,1,1,0,0,0.7853982,0
o,6,2,3,0,0,1.963495,0
o,6,3,2,0,0,3.141593,0
o,6,4,4,0,0,4.31969,0
o,6,5,5,0,0,5.497787,0
o,6,0,0,195.2307,509.437,0,0
o,6,1,1,341.4846,-372.7045,0.7853982,0
o,6,2,3,352,524.2955,1.963495,0
o,6,3,2,23.62433,-413.9406,3.141593,0
o,6,4,4,506.3774,344.761,4.31969,0
o,6,5,5,118.8033,334.0587,5.497787,0
o,6,0,0,195.2307,509.437,0,0.01999664
o,6,1,1,341.4846,-372.7045,0.7853982,0.01999664
o,6,2,3,352,524.2955,1.963495,0.01999664
o,6,3,2,23.62433,-413.9406,3.141593,0.01999664
o,6,4,4,506.3774,344.761,4.31969,0.01999664
o,6,5,5,118.8033,334.0587,5.497787,0.01999664
o,6,0,0,195.2307,509.437,0,0.02895355
o,6,1,1,341.4846,-372.7045,0.7853982,0.02895355
o,6,2,3,352,524.2955,1.963495,0.02895355
o,6,3,2,23.62433,-413.9406,3.141593,0.02895355
o,6,4,4,506.3774,344.761,4.31969,0.02895355
o,6,5,5,118.8033,334.0587,5.497787,0.02895355
o,6,0,0,195.2307,509.437,0,0.03610992
o,6,1,1,341.4846,-372.7045,0.7853982,0.03610992
o,6,2,3,352,524.2955,1.963495,0.03610992
o,6,3,2,23.62433,-413.9406,3.141593,0.03610992
o,6,4,4,506.3774,344.761,4.31969,0.03610992
o,6,5,5,118.8033,334.0587,5.497787,0.03610992
o,6,0,0,195.2307,509.437,0,0.04364014
o,6,1,1,341.4846,-372.7045,0.7853982,0.04364014
o,6,2,3,352,524.2955,1.963495,0.04364014
o,6,3,2,23.62433,-413.9406,3.141593,0.04364014
o,6,4,4,506.3774,344.761,4.31969,0.04364014
o,6,5,5,118.8033,334.0587,5.497787,0.04364014
o,6,0,0,195.2307,509.437,0,0.04761505
o,6,1,1,341.4846,-372.7045,0.7853982,0.04761505
o,6,2,3,352,524.2955,1.963495,0.04761505
o,6,3,2,23.62433,-413.9406,3.141593,0.04761505
o,6,4,4,506.3774,344.761,4.31969,0.04761505
o,6,5,5,118.8033,334.0587,5.497787,0.04761505
o,6,0,0,195.2307,509.437,0,0.07266998
o,6,1,1,341.4846,-372.7045,0.7853982,0.07266998
o,6,2,3,352,524.2955,1.963495,0.07266998
o,6,3,2,23.62433,-413.9406,3.141593,0.07266998
o,6,4,4,506.3774,344.761,4.31969,0.07266998
o,6,5,5,118.8033,334.0587,5.497787,0.07266998
o,6,0,0,195.2307,509.437,0,0.08348846
o,6,1,1,341.4846,-372.7045,0.7853982,0.08348846
o,6,2,3,352,524.2955,1.963495,0.08348846
o,6,3,2,23.62433,-413.9406,3.141593,0.08348846
o,6,4,4,506.3774,344.761,4.31969,0.08348846
o,6,5,5,118.8033,334.0587,5.497787,0.08348846
o,6,0,0,195.2307,509.437,0,0.09188843
o,6,1,1,341.4846,-372.7045,0.7853982,0.09188843
o,6,2,3,352,524.2955,1.963495,0.09188843
o,6,3,2,23.62433,-413.9406,3.141593,0.09188843
o,6,4,4,506.3774,344.761,4.31969,0.09188843
o,6,5,5,118.8033,334.0587,5.497787,0.09188843
o,6,0,0,195.2307,509.437,0,0.09962463
o,6,1,1,341.4846,-372.7045,0.7853982,0.09962463
o,6,2,3,352,524.2955,1.963495,0.09962463
o,6,3,2,23.62433,-413.9406,3.141593,0.09962463
o,6,4,4,506.3774,344.761,4.31969,0.09962463
o,6,5,5,118.8033,334.0587,5.497787,0.09962463
o,6,0,0,195.2307,509.437,0,0.1034012
o,6,1,1,341.4846,-372.7045,0.7853982,0.1034012
o,6,2,3,352,524.2955,1.963495,0.1034012
o,6,3,2,23.62433,-413.9406,3.141593,0.1034012
o,6,4,4,506.3774,344.761,4.31969,0.1034012
o,6,5,5,118.8033,334.0587,5.497787,0.1034012
o,6,0,0,195.2307,509.437,0,0.1075439
o,6,1,1,341.4846,-372.7045,0.7853982,0.1075439
o,6,2,3,352,524.2955,1.963495,0.1075439
o,6,3,2,23.62433,-413.9406,3.141593,0.1075439
o,6,4,4,506.3774,344.761,4.31969,0.1075439
o,6,5,5,118.8033,334.0587,5.497787,0.1075439
o,6,0,0,195.2307,509.437,0,0.1115189
o,6,1,1,341.4846,-372.7045,0.7853982,0.1115189
o,6,2,3,352,524.2955,1.963495,0.1115189
o,6,3,2,23.62433,-413.9406,3.141593,0.1115189
o,6,4,4,506.3774,344.761,4.31969,0.1115189
o,6,5,5,118.8033,334.0587,5.497787,0.1115189
o,6,0,0,195.2307,509.437,0,0.1155396
o,6,1,1,341.4846,-372.7045,0.7853982,0.1155396
o,6,2,3,352,524.2955,1.963495,0.1155396
o,6,3,2,23.62433,-413.9406,3.141593,0.1155396
o,6,4,4,506.3774,344.761,4.31969,0.1155396
o,6,5,5,118.8033,334.0587,5.497787,0.1155396
o,6,0,0,195.2307,509.437,0,0.1194916
o,6,1,1,341.4846,-372.7045,0.7853982,0.1194916
o,6,2,3,352,524.2955,1.963495,0.1194916
o,6,3,2,23.62433,-413.9406,3.141593,0.1194916
