username,cursornum,primary_id,cursor_id,x,y,rotated_angle,time
o,20,0,16,0,0,0,0
o,20,1,15,0,0,0.7853982,0
o,20,2,14,0,0,1.047198,0
o,20,3,13,0,0,1.308997,0
o,20,4,9,0,0,1.570796,0
o,20,5,18,0,0,1.832596,0
o,20,6,5,0,0,2.094395,0
o,20,7,8,0,0,2.356194,0
o,20,8,6,0,0,2.617994,0
o,20,9,17,0,0,2.879793,0
o,20,10,11,0,0,3.141593,0
o,20,11,0,0,0,3.403392,0
o,20,12,19,0,0,3.665191,0
o,20,13,3,0,0,3.926991,0
o,20,14,4,0,0,4.18879,0
o,20,15,1,0,0,4.45059,0
o,20,16,12,0,0,4.712389,0
o,20,17,2,0,0,4.974188,0
o,20,18,10,0,0,5.235988,0
o,20,19,7,0,0,5.497787,0
o,20,0,16,219.6898,485.2622,0,0
o,20,1,15,439.0212,-275.7916,0.7853982,0
o,20,2,14,-129.4868,391.6685,1.047198,0
o,20,3,13,-370.7749,446.4832,1.308997,0
o,20,4,9,45.6534,-504.866,1.570796,0
o,20,5,18,-438.4991,-65.17827,1.832596,0
o,20,6,5,-350.3066,-486.0459,2.094395,0
o,20,7,8,31.55302,-452.4127,2.356194,0
o,20,8,6,192.6858,-113.4241,2.617994,0
o,20,9,17,-449.5519,-350.4041,2.879793,0
o,20,10,11,-332.6754,260.4204,3.141593,0
o,20,11,0,60.23352,-65.05235,3.403392,0
o,20,12,19,-473.7232,-93.45912,3.665191,0
o,20,13,3,456.8049,169.5355,3.926991,0
o,20,14,4,-505.6928,111.481,4.18879,0
o,20,15,1,-100.8798,-347.9592,4.45059,0
o,20,16,12,245.6419,-33.74944,4.712389,0
o,20,17,2,-352.4639,-432.9767,4.974188,0
o,20,18,10,-57.29243,-289.3593,5.235988,0
o,20,19,7,85.78008,507.817,5.497787,0
o,20,0,16,219.6898,485.2622,0,0.02000046
o,20,1,15,439.0212,-275.7916,0.7853982,0.02000046
o,20,2,14,-129.4868,391.6685,1.047198,0.02000046
o,20,3,13,-370.7749,446.4832,1.308997,0.02000046
o,20,4,9,45.6534,-504.866,1.570796,0.02000046
o,20,5,18,-438.4991,-65.17827,1.832596,0.02000046
o,20,6,5,-350.3066,-486.0459,2.094395,0.02000046
o,20,7,8,31.55302,-452.4127,2.356194,0.02000046
o,20,8,6,192.6858,-113.4241,2.617994,0.02000046
o,20,9,17,-449.5519,-350.4041,2.879793,0.02000046
o,20,10,11,-332.6754,260.4204,3.141593,0.02000046
o,20,11,0,60.23352,-65.05235,3.403392,0.02000046
o,20,12,19,-473.7232,-93.45912,3.665191,0.02000046
o,20,13,3,456.8049,169.5355,3.926991,0.02000046
o,20,14,4,-505.6928,111.481,4.18879,0.02000046
o,20,15,1,-100.8798,-347.9592,4.45059,0.02000046
o,20,16,12,245.6419,-33.74944,4.712389,0.02000046
o,20,17,2,-352.4639,-432.9767,4.974188,0.02000046
o,20,18,10,-57.29243,-289.3593,5.235988,0.02000046
