username,cursornum,primary_id,cursor_id,x,y,rotated_angle,time
o,6,0,4,0,0,0,0
o,6,1,2,0,0,0.7853982,0
o,6,2,1,0,0,1.963495,0
o,6,3,0,0,0,3.141593,0
o,6,4,5,0,0,4.31969,0
o,6,5,3,0,0,5.497787,0
o,6,0,4,353.2488,331.0908,0,0
o,6,1,2,-377.4592,-203.2907,0.7853982,0
o,6,2,1,101.2923,-182.4019,1.963495,0
o,6,3,0,-406.6409,-470.1482,3.141593,0
o,6,4,5,-288.1022,-93.87189,4.31969,0
o,6,5,3,2.860657,-232.196,5.497787,0
o,6,0,4,353.2488,331.0908,0,0.02000427
o,6,1,2,-377.4592,-203.2907,0.7853982,0.02000427
o,6,2,1,101.2923,-182.4019,1.963495,0.02000427
o,6,3,0,-406.6409,-470.1482,3.141593,0.02000427
o,6,4,5,-288.1022,-93.87189,4.31969,0.02000427
o,6,5,3,2.860657,-232.196,5.497787,0.02000427
o,6,0,4,353.2488,331.0908,0,0.02340698
o,6,1,2,-377.4592,-203.2907,0.7853982,0.02340698
o,6,2,1,101.2923,-182.4019,1.963495,0.02340698
o,6,3,0,-406.6409,-470.1482,3.141593,0.02340698
o,6,4,5,-288.1022,-93.87189,4.31969,0.02340698
o,6,5,3,2.860657,-232.196,5.497787,0.02340698
o,6,0,4,353.2488,331.0908,0,0.05298615
o,6,1,2,-377.4592,-203.2907,0.7853982,0.05298615
o,6,2,1,101.2923,-182.4019,1.963495,0.05298615
o,6,3,0,-406.6409,-470.1482,3.141593,0.05298615
o,6,4,5,-288.1022,-93.87189,4.31969,0.05298615
o,6,5,3,2.860657,-232.196,5.497787,0.05298615
o,6,0,4,363.2488,332.3408,0,0.06786346
o,6,1,2,-371.272,-195.3357,0.7853982,0.06786346
o,6,2,1,96.31062,-173.6415,1.963495,0.06786346
o,6,3,0,-416.6409,-471.3982,3.141593,0.06786346
o,6,4,5,-290.7742,-103.589,4.31969,0.06786346
o,6,5,3,10.81561,-238.3832,5.497787,0.06786346
o,6,0,4,370.7488,332.3408,0,0.07102203
o,6,1,2,-365.9687,-190.0324,0.7853982,0.07102203
o,6,2,1,93.44049,-166.7124,1.963495,0.07102203
o,6,3,0,-424.1409,-471.3982,3.141593,0.07102203
o,6,4,5,-293.6443,-110.5181,4.31969,0.07102203
o,6,5,3,16.11891,-243.6865,5.497787,0.07102203
o,6,0,4,370.7488,332.3408,0,0.07527161
o,6,1,2,-365.9687,-190.0324,0.7853982,0.07527161
o,6,2,1,93.44049,-166.7124,1.963495,0.07527161
o,6,3,0,-424.1409,-471.3982,3.141593,0.07527161
o,6,4,5,-293.6443,-110.5181,4.31969,0.07527161
o,6,5,3,16.11891,-243.6865,5.497787,0.07527161
o,6,0,4,373.2488,332.3408,0,0.08774567
o,6,1,2,-364.2009,-188.2647,0.7853982,0.08774567
o,6,2,1,92.48378,-164.4027,1.963495,0.08774567
o,6,3,0,-426.6409,-471.3982,3.141593,0.08774567
o,6,4,5,-294.601,-112.8278,4.31969,0.08774567
o,6,5,3,17.88667,-245.4542,5.497787,0.08774567
o,6,0,4,380.7488,333.5908,0,0.09515381
o,6,1,2,-359.7815,-182.0775,0.7853982,0.09515381
o,6,2,1,88.4588,-157.952,1.963495,0.09515381
o,6,3,0,-434.1409,-472.6482,3.141593,0.09515381
o,6,4,5,-296.3163,-120.2353,4.31969,0.09515381
o,6,5,3,24.07386,-249.8736,5.497787,0.09515381
o,6,0,4,394.4988,334.8408,0,0.09908295
o,6,1,2,-350.9427,-171.4709,0.7853982,0.09908295
o,6,2,1,82.04205,-145.727,1.963495,0.09908295
o,6,3,0,-447.8909,-473.8982,3.141593,0.09908295
o,6,4,5,-300.4234,-133.417,4.31969,0.09908295
o,6,5,3,34.68046,-258.7125,5.497787,0.09908295
o,6,0,4,394.4988,334.8408,0,0.123764
o,6,1,2,-350.9427,-171.4709,0.7853982,0.123764
o,6,2,1,82.04205,-145.727,1.963495,0.123764
o,6,3,0,-447.8909,-473.8982,3.141593,0.123764
o,6,4,5,-300.4234,-133.417,4.31969,0.123764
o,6,5,3,34.68046,-258.7125,5.497787,0.123764
o,6,0,4,415.7488,336.0908,0,0.131958
o,6,1,2,-336.8005,-155.561,0.7853982,0.131958
o,6,2,1,72.75518,-126.5729,1.963495,0.131958
o,6,3,0,-469.1409,-475.1482,3.141593,0.131958
