username,cursornum,primary_id,cursor_id,x,y,rotated_angle,time
o,3,0,1,0,0,0,0
o,3,1,0,0,0,0.7853982,0
o,3,2,2,0,0,5.497787,0
o,3,0,1,-371.1724,262.6985,0,0
o,3,1,0,3.517822,-539.5276,0.7853982,0
o,3,2,2,-402.5648,156.8513,5.497787,0
o,3,0,1,-371.1724,262.6985,0,0.02000427
o,3,1,0,3.517822,-539.5276,0.7853982,0.02000427
o,3,2,2,-402.5648,156.8513,5.497787,0.02000427
o,3,0,1,-371.1724,262.6985,0,0.02378845
o,3,1,0,3.517822,-539.5276,0.7853982,0.02378845
o,3,2,2,-402.5648,156.8513,5.497787,0.02378845
o,3,0,1,-371.1724,262.6985,0,0.03588104
o,3,1,0,3.517822,-539.5276,0.7853982,0.03588104
o,3,2,2,-402.5648,156.8513,5.497787,0.03588104
o,3,0,1,-371.1724,262.6985,0,0.04399109
o,3,1,0,3.517822,-539.5276,0.7853982,0.04399109
o,3,2,2,-402.5648,156.8513,5.497787,0.04399109
o,3,0,1,-371.1724,262.6985,0,0.05162811
o,3,1,0,3.517822,-539.5276,0.7853982,0.05162811
o,3,2,2,-402.5648,156.8513,5.497787,0.05162811
o,3,0,1,-371.1724,262.6985,0,0.07579803
o,3,1,0,3.517822,-539.5276,0.7853982,0.07579803
o,3,2,2,-402.5648,156.8513,5.497787,0.07579803
o,3,0,1,-371.1724,262.6985,0,0.0797348
o,3,1,0,3.517822,-539.5276,0.7853982,0.0797348
o,3,2,2,-402.5648,156.8513,5.497787,0.0797348
o,3,0,1,-371.1724,262.6985,0,0.08357239
o,3,1,0,3.517822,-539.5276,0.7853982,0.08357239
o,3,2,2,-402.5648,156.8513,5.497787,0.08357239
o,3,0,1,-371.1724,262.6985,0,0.09169769
o,3,1,0,3.517822,-539.5276,0.7853982,0.09169769
o,3,2,2,-402.5648,156.8513,5.497787,0.09169769
o,3,0,1,-371.1724,262.6985,0,0.09573364
o,3,1,0,3.517822,-539.5276,0.7853982,0.09573364
o,3,2,2,-402.5648,156.8513,5.497787,0.09573364
o,3,0,1,-371.1724,262.6985,0,0.1041946
o,3,1,0,3.517822,-539.5276,0.7853982,0.1041946
o,3,2,2,-402.5648,156.8513,5.497787,0.1041946
o,3,0,1,-371.1724,262.6985,0,0.107666
o,3,1,0,3.517822,-539.5276,0.7853982,0.107666
o,3,2,2,-402.5648,156.8513,5.497787,0.107666
o,3,0,1,-371.1724,262.6985,0,0.1161652
o,3,1,0,3.517822,-539.5276,0.7853982,0.1161652
o,3,2,2,-402.5648,156.8513,5.497787,0.1161652
o,3,0,1,-371.1724,262.6985,0,0.1197281
o,3,1,0,3.517822,-539.5276,0.7853982,0.1197281
o,3,2,2,-402.5648,156.8513,5.497787,0.1197281
o,3,0,1,-371.1724,262.6985,0,0.1282578
o,3,1,0,3.517822,-539.5276,0.7853982,0.1282578
o,3,2,2,-402.5648,156.8513,5.497787,0.1282578
o,3,0,1,-371.1724,262.6985,0,0.1316605
o,3,1,0,3.517822,-539.5276,0.7853982,0.1316605
o,3,2,2,-402.5648,156.8513,5.497787,0.1316605
o,3,0,1,-371.1724,262.6985,0,0.1398773
o,3,1,0,3.517822,-539.5276,0.7853982,0.1398773
o,3,2,2,-402.5648,156.8513,5.497787,0.1398773
o,3,0,1,-371.1724,262.6985,0,0.1435699
o,3,1,0,3.517822,-539.5276,0.7853982,0.1435699
o,3,2,2,-402.5648,156.8513,5.497787,0.1435699
o,3,0,1,-371.1724,262.6985,0,0.1519928
o,3,1,0,3.517822,-539.5276,0.7853982,0.1519928
o,3,2,2,-402.5648,156.8513,5.497787,0.1519928
o,3,0,1,-371.1724,262.6985,0,0.1558762
o,3,1,0,3.517822,-539.5276,0.7853982,0.1558762
o,3,2,2,-402.5648,156.8513,5.497787,0.1558762
o,3,0,1,-371.1724,262.6985,0,0.1646194
o,3,1,0,3.517822,-539.5276,0.7853982,0.1646194
o,3,2,2,-402.5648,156.8513,5.497787,0.1646194
o,3,0,1,-371.1724,262.6985,0,0.1730652
o,3,1,0,3.517822,-539.5276,0.7853982,0.1730652
o,3,2,2,-402.5648,156.8513,5.497787,0.1730652
o,3,0,1,-371.1724,262.6985,0,0.179985
o,3,1,0,3.517822,-539.5276,0.7853982,0.179985
o,3,2,2,-402.5648,156.8513,5.497787,0.179985
o,3,0,1,-371.1724,262.6985,0,0.1884918
o,3,1,0,3.517822,-539.5276,0.7853982,0.1884918
o,3,2,2,-402.5648,156.8513,5.497787,0.1884918
o,3,0,1,-371.1724,262.6985,0,0.1965103
o,3,1,0,3.517822,-539.5276,0.7853982,0.1965103
o,3,2,2,-402.5648,156.8513,5.497787,0.1965103
o,3,0,1,-371.1724,262.6985,0,0.2001724
o,3,1,0,3.517822,-539.5276,0.7853982,0.2001724
o,3,2,2,-402.5648,156.8513,5.497787,0.2001724
o,3,0,1,-371.1724,262.6985,0,0.2085495
o,3,1,0,3.517822,-539.5276,0.7853982,0.2085495
o,3,2,2,-402.5648,156.8513,5.497787,0.2085495
o,3,0,1,-371.1724,262.6985,0,0.2121582
o,3,1,0,3.517822,-539.5276,0.7853982,0.2121582
o,3,2,2,-402.5648,156.8513,5.497787,0.2121582
o,3,0,1,-371.1724,262.6985,0,0.2210083
o,3,1,0,3.517822,-539.5276,0.7853982,0.2210083
o,3,2,2,-402.5648,156.8513,5.497787,0.2210083
o,3,0,1,-371.1724,262.6985,0,0.228569
o,3,1,0,3.517822,-539.5276,0.7853982,0.228569
o,3,2,2,-402.5648,156.8513,5.497787,0.228569
