username,cursornum,primary_id,cursor_id,x,y,rotated_angle,time
k,10,0,3,0,0,0,0
k,10,1,7,0,0,0.7853982,0
k,10,2,9,0,0,1.374447,0
k,10,3,8,0,0,1.963495,0
k,10,4,2,0,0,2.552544,0
k,10,5,5,0,0,3.141593,0
k,10,6,1,0,0,3.730641,0
k,10,7,6,0,0,4.31969,0
k,10,8,4,0,0,4.908739,0
k,10,9,0,0,0,5.497787,0
k,10,0,3,-231.6826,188.0095,0,0
k,10,1,7,480.7985,374.5984,0.7853982,0
k,10,2,9,-344.5776,-78.49098,1.374447,0
k,10,3,8,-335.1884,74.21712,1.963495,0
k,10,4,2,170.4991,-421.3631,2.552544,0
k,10,5,5,-265.8673,-220.5143,3.141593,0
k,10,6,1,371.6375,-517.0693,3.730641,0
k,10,7,6,-261.1818,-55.12628,4.31969,0
k,10,8,4,-212.4084,250.8807,4.908739,0
k,10,9,0,-390.8332,-69.66467,5.497787,0
k,10,0,3,-231.6826,188.0095,0,0.02000046
k,10,1,7,480.7985,374.5984,0.7853982,0.02000046
k,10,2,9,-344.5776,-78.49098,1.374447,0.02000046
k,10,3,8,-335.1884,74.21712,1.963495,0.02000046
k,10,4,2,170.4991,-421.3631,2.552544,0.02000046
k,10,5,5,-265.8673,-220.5143,3.141593,0.02000046
k,10,6,1,371.6375,-517.0693,3.730641,0.02000046
k,10,7,6,-261.1818,-55.12628,4.31969,0.02000046
k,10,8,4,-212.4084,250.8807,4.908739,0.02000046
k,10,9,0,-390.8332,-69.66467,5.497787,0.02000046
k,10,0,3,-231.6826,188.0095,0,0.02825928
k,10,1,7,480.7985,374.5984,0.7853982,0.02825928
k,10,2,9,-344.5776,-78.49098,1.374447,0.02825928
k,10,3,8,-335.1884,74.21712,1.963495,0.02825928
k,10,4,2,170.4991,-421.3631,2.552544,0.02825928
k,10,5,5,-265.8673,-220.5143,3.141593,0.02825928
k,10,6,1,371.6375,-517.0693,3.730641,0.02825928
k,10,7,6,-261.1818,-55.12628,4.31969,0.02825928
k,10,8,4,-212.4084,250.8807,4.908739,0.02825928
k,10,9,0,-390.8332,-69.66467,5.497787,0.02825928
k,10,0,3,-231.6826,188.0095,0,0.0358696
k,10,1,7,480.7985,374.5984,0.7853982,0.0358696
k,10,2,9,-344.5776,-78.49098,1.374447,0.0358696
k,10,3,8,-335.1884,74.21712,1.963495,0.0358696
k,10,4,2,170.4991,-421.3631,2.552544,0.0358696
k,10,5,5,-265.8673,-220.5143,3.141593,0.0358696
k,10,6,1,371.6375,-517.0693,3.730641,0.0358696
k,10,7,6,-261.1818,-55.12628,4.31969,0.0358696
k,10,8,4,-212.4084,250.8807,4.908739,0.0358696
k,10,9,0,-390.8332,-69.66467,5.497787,0.0358696
k,10,0,3,-231.6826,188.0095,0,0.0393486
k,10,1,7,480.7985,374.5984,0.7853982,0.0393486
k,10,2,9,-344.5776,-78.49098,1.374447,0.0393486
k,10,3,8,-335.1884,74.21712,1.963495,0.0393486
k,10,4,2,170.4991,-421.3631,2.552544,0.0393486
k,10,5,5,-265.8673,-220.5143,3.141593,0.0393486
k,10,6,1,371.6375,-517.0693,3.730641,0.0393486
k,10,7,6,-261.1818,-55.12628,4.31969,0.0393486
k,10,8,4,-212.4084,250.8807,4.908739,0.0393486
k,10,9,0,-390.8332,-69.66467,5.497787,0.0393486
k,10,0,3,-231.6826,188.0095,0,0.0436554
k,10,1,7,480.7985,374.5984,0.7853982,0.0436554
k,10,2,9,-344.5776,-78.49098,1.374447,0.0436554
k,10,3,8,-335.1884,74.21712,1.963495,0.0436554
k,10,4,2,170.4991,-421.3631,2.552544,0.0436554
k,10,5,5,-265.8673,-220.5143,3.141593,0.0436554
k,10,6,1,371.6375,-517.0693,3.730641,0.0436554
k,10,7,6,-261.1818,-55.12628,4.31969,0.0436554
k,10,8,4,-212.4084,250.8807,4.908739,0.0436554
k,10,9,0,-390.8332,-69.66467,5.497787,0.0436554
k,10,0,3,-231.6826,188.0095,0,0.06350327
k,10,1,7,480.7985,374.5984,0.7853982,0.06350327
k,10,2,9,-344.5776,-78.49098,1.374447,0.06350327
k,10,3,8,-335.1884,74.21712,1.963495,0.06350327
k,10,4,2,170.4991,-421.3631,2.552544,0.06350327
k,10,5,5,-265.8673,-220.5143,3.141593,0.06350327
k,10,6,1,371.6375,-517.0693,3.730641,0.06350327
k,10,7,6,-261.1818,-55.12628,4.31969,0.06350327
k,10,8,4,-212.4084,250.8807,4.908739,0.06350327
k,10,9,0,-390.8332,-69.66467,5.497787,0.06350327
k,10,0,3,-231.6826,188.0095,0,0.07178879
k,10,1,7,480.7985,374.5984,0.7853982,0.07178879
k,10,2,9,-344.5776,-78.49098,1.374447,0.07178879
k,10,3,8,-335.1884,74.21712,1.963495,0.07178879
k,10,4,2,170.4991,-421.3631,2.552544,0.07178879
k,10,5,5,-265.8673,-220.5143,3.141593,0.07178879
k,10,6,1,371.6375,-517.0693,3.730641,0.07178879
k,10,7,6,-261.1818,-55.12628,4.31969,0.07178879
k,10,8,4,-212.4084,250.8807,4.908739,0.07178879
k,10,9,0,-390.8332,-69.66467,5.497787,0.07178879
k,10,0,3,-231.6826,188.0095,0,0.07965088
k,10,1,7,480.7985,374.5984,0.7853982,0.07965088
k,10,2,9,-344.5776,-78.49098,1.374447,0.07965088
k,10,3,8,-335.1884,74.21712,1.963495,0.07965088
k,10,4,2,170.4991,-421.3631,2.552544,0.07965088
k,10,5,5,-265.8673,-220.5143,3.141593,0.07965088
k,10,6,1,371.6375,-517.0693,3.730641,0.07965088
k,10,7,6,-261.1818,-55.12628,4.31969,0.07965088
k,10,8,4,-212.4084,250.8807,4.908739,0.07965088
k,10,9,0,-390.8332,-69.66467,5.497787,0.07965088
k,10,0,3,-231.6826,188.0095,0,0.08365631
k,10,1,7,480.7985,374.5984,0.7853982,0.08365631
k,10,2,9,-344.5776,-78.49098,1.374447,0.08365631
k,10,3,8,-335.1884,74.21712,1.963495,0.08365631
k,10,4,2,170.4991,-421.3631,2.552544,0.08365631
k,10,5,5,-265.8673,-220.5143,3.141593,0.08365631
k,10,6,1,371.6375,-517.0693,3.730641,0.08365631
k,10,7,6,-261.1818,-55.12628,4.31969,0.08365631
k,10,8,4,-212.4084,250.8807,4.908739,0.08365631
k,10,9,0,-390.8332,-69.66467,5.497787,0.08365631
k,10,0,3,-231.6826,188.0095,0,0.09432983
k,10,1,7,480.7985,374.5984,0.7853982,0.09432983
k,10,2,9,-344.5776,-78.49098,1.374447,0.09432983
k,10,3,8,-335.1884,74.21712,1.963495,0.09432983
k,10,4,2,170.4991,-421.3631,2.552544,0.09432983
k,10,5,5,-265.8673,-220.5143,3.141593,0.09432983
k,10,6,1,371.6375,-517.0693,3.730641,0.09432983
k,10,7,6,-261.1818,-55.12628,4.31969,0.09432983
k,10,8,4,-212.4084,250.8807,4.908739,0.09432983
k,10,9,0,-390.8332,-69.66467,5.497787,0.09432983
k,10,0,3,-231.6826,188.0095,0,0.1084213
k,10,1,7,480.7985,374.5984,0.7853982,0.1084213
k,10,2,9,-344.5776,-78.49098,1.374447,0.1084213
k,10,3,8,-335.1884,74.21712,1.963495,0.1084213
k,10,4,2,170.4991,-421.3631,2.552544,0.1084213
k,10,5,5,-265.8673,-220.5143,3.141593,0.1084213
k,10,6,1,371.6375,-517.0693,3.730641,0.1084213
k,10,7,6,-261.1818,-55.12628,4.31969,0.1084213
k,10,8,4,-212.4084,250.8807,4.908739,0.1084213
k,10,9,0,-390.8332,-69.66467,5.497787,0.1084213
k,10,0,3,-231.6826,188.0095,0,0.1158333
k,10,1,7,480.7985,374.5984,0.7853982,0.1158333
k,10,2,9,-344.5776,-78.49098,1.374447,0.1158333
k,10,3,8,-335.1884,74.21712,1.963495,0.1158333
k,10,4,2,170.4991,-421.3631,2.552544,0.1158333
k,10,5,5,-265.8673,-220.5143,3.141593,0.1158333
k,10,6,1,371.6375,-517.0693,3.730641,0.1158333
k,10,7,6,-261.1818,-55.12628,4.31969,0.1158333
k,10,8,4,-212.4084,250.8807,4.908739,0.1158333
k,10,9,0,-390.8332,-69.66467,5.497787,0.1158333
k,10,0,3,-231.6826,188.0095,0,0.1199837
